id,topic
607,2
608,0
609,3
610,1
611,3
612,3
613,0
614,1
615,2
616,2
617,0
618,0
619,1
620,2
621,0
622,1
623,0
624,1
625,4
626,0
627,0
628,3
629,4
630,0
631,2
632,2
633,0
634,0
635,0
636,2
637,0
638,1
639,3
640,4
641,0
642,1
643,3
644,1
645,0
646,0
647,4
648,3
649,0
650,1
651,1
652,0
653,1
654,4
655,2
656,0
657,0
658,1
659,0
660,1
661,0
662,0
663,4
664,0
665,3
666,4
667,3
668,0
669,1
670,2
671,0
672,0
673,2
674,0
675,4
676,0
677,0
678,1
679,1
680,2
681,3
682,1
683,0
684,0
685,3
686,0
687,3
688,4
689,1
690,2
691,0
692,0
693,4
694,2
695,4
696,3
697,1
698,2
699,0
700,4
701,3
702,0
703,4
704,0
705,2
706,2
707,0
708,0
709,3
710,1
711,1
712,0
713,4
714,2
715,0
716,0
717,0
718,0
719,0
720,2
721,0
722,0
723,0
724,4
725,3
726,1
727,1
728,0
729,0
730,0
731,0
732,0
733,3
734,0
735,0
736,1
737,0
738,3
739,0
740,4
741,0
742,4
743,4
744,0
745,0
746,0
747,0
748,0
749,0
750,3
751,3
752,0
753,2
754,0
755,1
756,4
757,2
758,2
759,0
760,3
761,0
762,4
763,0
764,0
765,1
766,0
767,1
768,0
769,0
770,0
771,0
772,2
773,3
774,1
775,0
776,2
777,1
778,1
779,3
780,0
781,1
782,3
783,0
784,0
785,0
786,0
787,0
788,0
789,2
790,1
791,1
792,1
793,2
794,1
795,1
796,0
797,1
798,1
799,4
800,0
801,4
802,0
803,2
804,0
805,1
806,3
807,3
808,2
809,3
810,0
811,3
812,4
813,1
814,1
815,2
816,1
817,2
818,3
819,4
820,3
821,0
822,1
823,1
824,0
825,4
826,0
827,1
828,0
829,0
830,1
831,4
832,0
833,1
834,1
835,2
836,2
837,0
838,1
839,0
840,3
841,2
842,0
843,4
844,0
845,2
846,1
847,0
848,4
849,3
850,2
851,4
852,0
853,3
854,1
855,0
856,4
857,1
858,3
859,2
860,0
861,2
862,0
863,1
864,4
865,0
866,0
867,0
868,0
869,1
870,1
871,3
872,3
873,0
874,1
875,1
876,1
877,2
878,2
879,4
880,1
881,1
882,1
883,4
884,1
885,0
886,1
887,1
888,2
889,2
890,2
891,0
892,0
893,1
894,3
895,2
896,0
897,1
898,0
899,0
900,0
901,0
902,3
903,0
904,0
905,1
906,4
907,0
908,2
909,0
910,0
911,0
912,2
913,0
914,0
915,1
916,1
917,1
918,0
919,1
920,0
921,3
922,0
923,3
924,0
925,0
926,0
927,4
928,0
929,2
930,0
931,0
932,0
933,0
934,0
935,0
936,3
937,3
938,0
939,0
940,4
941,0
942,2
943,2
944,3
945,1
946,1
947,2
948,0
949,2
950,0
951,0
952,0
953,4
954,4
955,3
956,0
957,0
958,1
959,2
960,0
961,0
962,1
963,3
964,0
965,1
966,0
967,1
968,1
969,1
970,4
971,1
972,4
973,3
974,4
975,3
976,3
977,0
978,0
979,2
980,4
981,3
982,3
983,2
984,1
985,1
986,1
987,1
988,2
989,2
990,3
991,1
992,1
993,1
994,0
995,2
996,3
997,0
998,2
999,0
1000,0
1001,3
1002,3
1003,0
1004,0
1005,1
1006,3
1007,0
1008,2
1009,2
1010,0
1011,0
1012,3
1013,0
1014,0
1015,0
1016,0
1017,0
1018,2
1019,0
1020,4
1021,4
1022,0
1023,0
1024,0
1025,0
1026,0
1027,2
1028,1
1029,1
1030,2
1031,1
1032,0
1033,0
1034,0
1035,0
1036,0
1037,3
1038,1
1039,0
1040,2
1041,1
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,0
1050,0
1051,4
1052,0
1053,2
1054,3
1055,0
1056,0
1057,0
1058,0
1059,1
1060,1
1061,0
1062,1
1063,2
1064,4
1065,3
1066,0
1067,4
1068,3
1069,0
1070,0
1071,1
1072,0
1073,0
1074,4
1075,1
1076,3
1077,0
1078,4
1079,1
1080,1
1081,0
1082,2
1083,2
1084,2
1085,0
1086,0
1087,0
1088,2
1089,0
1090,0
1091,2
1092,1
1093,0
1094,4
1095,1
1096,2
1097,2
1098,3
1099,0
1100,3
1101,0
1102,1
1103,0
1104,0
1105,2
1106,0
1107,4
1108,1
1109,0
1110,4
1111,1
1112,0
1113,4
1114,2
1115,0
1116,0
1117,1
1118,0
1119,0
1120,4
1121,1
1122,0
1123,0
1124,2
1125,0
1126,0
1127,1
1128,0
1129,0
1130,2
1131,0
1132,0
1133,1
1134,0
1135,1
1136,2
1137,3
1138,2
1139,2
1140,0
1141,1
1142,1
1143,1
1144,1
1145,0
1146,3
1147,1
1148,1
1149,1
1150,3
1151,1
1152,1
1153,3
1154,1
1155,0
1156,4
1157,0
1158,2
1159,2
1160,0
1161,2
1162,3
1163,2
1164,0
1165,0
1166,0
1167,2
1168,1
1169,0
1170,2
1171,0
1172,2
1173,2
1174,2
1175,0
1176,1
1177,0
1178,0
1179,0
1180,3
1181,0
1182,0
1183,1
1184,4
1185,2
1186,0
1187,2
1188,1
1189,0
1190,0
1191,1
1192,3
1193,0
1194,0
1195,0
1196,3
1197,2
1198,0
1199,0
1200,0
1201,4
1202,0
1203,1
1204,1
1205,0
1206,1
1207,4
1208,1
1209,2
1210,1
1211,3
1212,0
1213,0
1214,2
1215,0
1216,0
1217,2
1218,4
1219,0
1220,2
1221,0
1222,0
1223,1
1224,2
1225,0
1226,1
1227,0
1228,4
1229,0
1230,3
1231,1
1232,2
1233,0
1234,1
1235,2
1236,2
1237,4
1238,3
1239,3
1240,0
1241,1
1242,2
1243,0
1244,0
1245,0
1246,2
1247,0
1248,2
1249,4
1250,4
1251,1
1252,0
1253,1
1254,0
1255,2
1256,3
1257,0
1258,3
1259,0
1260,0
1261,1
1262,0
1263,0
1264,2
1265,0
1266,4
1267,0
1268,4
1269,2
1270,1
1271,0
1272,1
1273,4
1274,1
1275,4
1276,0
1277,0
1278,1
1279,4
1280,0
1281,1
1282,0
1283,4
1284,3
1285,3
1286,1
1287,1
1288,0
1289,2
1290,1
1291,0
1292,0
1293,4
1294,4
1295,0
1296,0
1297,0
1298,1
1299,0
1300,0
1301,4
1302,0
1303,1
1304,0
1305,0
1306,0
1307,1
1308,0
1309,1
1310,1
1311,0
1312,0
1313,0
1314,0
1315,3
1316,0
1317,1
1318,3
1319,0
1320,0
1321,3
1322,1
1323,2
1324,1
1325,1
1326,0
1327,2
1328,0
1329,0
1330,0
1331,1
1332,0
1333,4
1334,0
1335,3
1336,0
1337,3
1338,0
1339,0
1340,0
1341,2
1342,4
1343,2
1344,3
1345,0
1346,1
1347,0
1348,1
1349,1
1350,2
1351,1
1352,0
1353,0
1354,2
1355,0
1356,3
1357,2
1358,0
1359,4
1360,0
1361,4
1362,4
1363,1
1364,1
1365,3
1366,4
1367,0
1368,2
1369,1
1370,0
1371,4
1372,0
1373,4
1374,2
1375,4
1376,1
1377,0
1378,0
1379,1
1380,1
1381,0
1382,0
1383,3
1384,1
1385,3
1386,1
1387,0
1388,0
1389,1
1390,2
1391,0
1392,3
1393,0
1394,0
1395,1
1396,3
1397,0
1398,0
1399,0
1400,2
1401,2
1402,1
1403,0
1404,0
1405,1
1406,2
1407,0
1408,4
1409,0
1410,0
1411,1
1412,0
1413,0
1414,3
1415,0
1416,0
1417,0
1418,0
1419,3
1420,3
1421,0
1422,1
1423,4
1424,0
1425,2
1426,0
1427,3
1428,0
1429,4
1430,0
1431,0
1432,1
1433,1
1434,4
1435,2
1436,0
1437,0
1438,2
1439,2
1440,3
1441,3
1442,1
1443,0
1444,0
1445,1
1446,4
1447,3
1448,1
1449,0
1450,0
1451,0
1452,0
1453,0
1454,3
1455,0
1456,3
1457,0
1458,0
1459,0
1460,1
1461,4
1462,0
1463,0
1464,0
1465,0
1466,1
1467,0
1468,0
1469,3
1470,1
1471,4
1472,0
1473,1
1474,0
1475,0
1476,0
1477,2
1478,3
1479,1
1480,4
1481,0
1482,0
1483,2
1484,2
1485,0
1486,0
1487,1
1488,3
1489,0
1490,3
1491,3
1492,4
1493,0
1494,2
1495,0
1496,3
1497,4
1498,4
1499,3
1500,1
1501,1
1502,1
1503,0
1504,2
1505,0
1506,2
1507,2
1508,3
1509,0
1510,2
1511,0
1512,0
1513,1
1514,1
1515,1
1516,0
1517,3
1518,3
1519,1
1520,2
1521,2
1522,0
1523,4
1524,1
1525,1
1526,1
1527,4
1528,4
1529,0
1530,0
1531,0
1532,0
1533,3
1534,0
1535,1
1536,2
1537,0
1538,4
1539,1
1540,3
1541,1
1542,0
1543,0
1544,2
1545,2
1546,1
1547,0
1548,3
1549,0
1550,0
1551,4
1552,0
1553,0
1554,0
1555,0
1556,0
1557,1
1558,1
1559,0
1560,4
1561,3
1562,1
1563,4
1564,1
1565,2
1566,2
1567,3
1568,0
1569,0
1570,0
1571,1
1572,1
1573,1
1574,2
1575,0
1576,0
1577,4
1578,0
1579,4
1580,4
1581,1
1582,0
1583,0
1584,0
1585,0
1586,1
1587,1
1588,0
1589,0
1590,4
1591,0
1592,2
1593,1
1594,3
1595,3
1596,0
1597,4
1598,0
1599,0
1600,4
1601,1
1602,0
1603,0
1604,0
1605,0
1606,1
1607,0
1608,1
1609,0
1610,2
1611,0
1612,0
1613,3
1614,0
1615,0
1616,3
1617,2
1618,3
1619,0
1620,1
1621,4
1622,0
1623,1
1624,0
1625,1
1626,4
1627,0
1628,0
1629,0
1630,3
1631,0
1632,4
1633,3
1634,1
1635,0
1636,0
1637,1
1638,1
1639,0
1640,1
1641,0
1642,1
1643,0
1644,0
1645,0
1646,1
1647,0
1648,0
1649,0
1650,1
1651,0
1652,0
1653,0
1654,1
1655,0
1656,0
1657,3
1658,1
1659,0
1660,1
1661,1
1662,4
1663,4
1664,3
1665,0
1666,4
1667,0
1668,4
1669,0
1670,3
1671,3
1672,1
1673,1
1674,3
1675,4
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,1
1683,0
1684,2
1685,1
1686,0
1687,4
1688,2
1689,4
1690,4
1691,2
1692,2
1693,0
1694,4
1695,0
1696,1
1697,2
1698,0
1699,2
1700,0
1701,0
1702,2
1703,1
1704,2
1705,3
1706,0
1707,1
1708,2
1709,2
1710,0
1711,0
1712,2
1713,2
1714,0
1715,3
1716,0
1717,0
1718,4
1719,0
1720,1
1721,0
1722,2
1723,0
1724,1
1725,0
1726,0
1727,3
1728,0
1729,1
1730,3
1731,0
1732,0
1733,0
1734,1
1735,1
1736,0
1737,1
1738,3
1739,0
1740,3
1741,1
1742,0
1743,1
1744,1
1745,0
1746,3
1747,4
1748,2
1749,2
1750,0
1751,1
1752,1
1753,2
1754,0
1755,0
1756,1
1757,1
1758,0
1759,4
1760,3
1761,3
1762,2
1763,1
1764,1
1765,3
1766,1
1767,2
1768,0
1769,0
1770,0
1771,0
1772,1
1773,0
1774,4
1775,0
1776,3
1777,0
1778,0
1779,3
1780,1
1781,1
1782,1
1783,3
1784,0
1785,3
1786,3
1787,0
1788,0
1789,0
1790,2
1791,0
1792,0
1793,0
1794,3
1795,2
1796,3
1797,0
1798,3
1799,0
1800,0
1801,1
1802,4
1803,4
1804,0
1805,2
1806,1
1807,1
1808,1
1809,3
1810,1
1811,0
1812,0
1813,0
1814,1
1815,0
1816,0
1817,0
1818,4
1819,2
1820,4
1821,3
1822,4
1823,1
1824,0
1825,4
1826,4
1827,1
1828,0
1829,3
1830,0
1831,1
1832,1
1833,0
1834,2
1835,0
1836,0
1837,3
1838,0
1839,2
1840,2
1841,2
1842,0
1843,1
1844,4
1845,1
1846,1
1847,2
1848,4
1849,0
1850,1
1851,1
1852,0
1853,3
1854,0
1855,1
1856,0
1857,0
1858,3
1859,3
1860,2
1861,1
1862,4
1863,3
1864,1
1865,0
1866,2
1867,3
1868,1
1869,0
1870,0
1871,0
1872,0
1873,1
1874,0
1875,2
1876,0
1877,4
1878,1
1879,0
1880,3
1881,3
1882,3
1883,2
1884,3
1885,4
1886,3
1887,0
1888,1
1889,0
1890,1
1891,1
1892,2
1893,0
1894,2
1895,1
1896,2
1897,0
1898,0
1899,0
1900,0
1901,1
1902,3
1903,0
1904,0
1905,4
1906,0
1907,0
1908,0
1909,0
1910,0
1911,3
1912,0
1913,0
1914,1
1915,1
1916,4
1917,4
1918,0
1919,1
1920,1
1921,0
1922,2
1923,2
1924,1
1925,2
1926,0
1927,0
1928,3
1929,1
1930,0
1931,2
1932,1
1933,0
1934,0
1935,0
1936,4
1937,0
1938,0
1939,1
1940,0
1941,1
1942,1
1943,0
1944,0
1945,0
1946,1
1947,1
1948,0
1949,1
1950,4
1951,1
1952,4
1953,3
1954,0
1955,0
1956,0
1957,2
1958,0
1959,1
1960,0
1961,1
1962,1
1963,3
1964,0
1965,1
1966,0
1967,3
1968,0
1969,0
1970,1
1971,1
1972,4
1973,2
1974,1
1975,1
1976,0
1977,4
1978,1
1979,2
1980,2
1981,1
1982,2
1983,0
1984,1
1985,1
1986,0
1987,0
1988,1
1989,2
1990,0
1991,0
1992,0
1993,1
1994,1
1995,0
1996,1
1997,0
1998,0
1999,3
2000,4
2001,0
2002,1
2003,3
2004,1
2005,3
2006,0
2007,0
2008,1
2009,2
2010,0
2011,3
2012,0
2013,0
2014,0
2015,4
2016,2
2017,0
2018,3
2019,0
2020,2
2021,0
2022,1
2023,1
2024,2
2025,0
2026,0
2027,0
2028,1
2029,3
2030,1
2031,2
2032,2
2033,1
2034,0
2035,1
2036,1
2037,1
2038,4
2039,4
2040,2
2041,0
2042,3
2043,1
2044,3
2045,0
2046,4
2047,4
2048,2
2049,1
2050,0
2051,0
2052,1
2053,2
2054,0
2055,0
2056,1
2057,0
2058,4
2059,1
2060,0
2061,0
2062,0
2063,2
2064,2
2065,0
2066,0
2067,1
2068,0
2069,0
2070,0
2071,2
2072,3
2073,0
2074,0
2075,2
2076,0
2077,3
2078,4
2079,2
2080,0
2081,3
2082,2
2083,3
2084,0
2085,0
2086,0
2087,4
2088,1
2089,1
2090,0
2091,2
2092,2
2093,0
2094,1
2095,0
2096,2
2097,0
2098,3
2099,0
2100,1
2101,1
2102,3
2103,1
2104,0
2105,0
2106,2
2107,3
2108,1
2109,2
2110,1
2111,0
2112,0
2113,1
2114,2
2115,0
2116,3
2117,3
2118,0
2119,3
2120,4
2121,2
2122,3
2123,2
2124,0
2125,1
2126,0
2127,0
2128,1
2129,0
2130,0
2131,1
2132,0
2133,1
2134,0
2135,4
2136,0
2137,0
2138,0
2139,4
2140,1
2141,2
2142,1
2143,4
2144,0
2145,1
2146,0
2147,3
2148,2
2149,2
2150,1
2151,0
2152,1
2153,0
2154,1
2155,3
2156,0
2157,0
2158,3
2159,0
2160,0
2161,2
2162,2
2163,1
2164,0
2165,3
2166,2
2167,0
2168,3
2169,0
2170,0
2171,0
2172,0
2173,3
2174,0
2175,4
2176,0
2177,1
2178,1
2179,0
2180,0
2181,0
2182,0
2183,0
2184,0
2185,0
2186,0
2187,1
2188,3
2189,0
2190,4
2191,3
2192,3
2193,0
2194,0
2195,0
2196,0
2197,3
2198,0
2199,0
2200,0
2201,2
2202,1
2203,0
2204,0
2205,2
2206,0
2207,1
2208,0
2209,3
2210,0
2211,3
2212,0
2213,0
2214,0
2215,4
2216,0
2217,4
2218,0
2219,0
2220,0
2221,1
2222,0
2223,0
2224,4
2225,4
2226,4
2227,0
2228,0
2229,1
2230,1
2231,0
2232,2
2233,1
2234,1
2235,0
2236,1
2237,2
2238,0
2239,3
2240,1
2241,3
2242,3
2243,2
2244,3
2245,4
2246,0
2247,0
2248,3
2249,0
2250,0
2251,4
2252,3
2253,1
2254,0
2255,4
2256,4
2257,3
2258,2
2259,2
2260,1
2261,0
2262,1
2263,0
2264,3
2265,1
2266,1
2267,3
2268,0
2269,2
2270,4
2271,0
2272,2
2273,0
2274,2
2275,4
2276,0
2277,0
2278,0
2279,3
2280,0
2281,0
2282,1
2283,4
2284,4
2285,0
2286,4
2287,0
2288,1
2289,0
2290,1
2291,0
2292,0
2293,2
2294,1
2295,0
2296,3
2297,0
2298,0
2299,1
2300,0
2301,2
2302,0
2303,4
2304,0
2305,0
2306,0
2307,2
2308,0
2309,0
2310,0
2311,0
2312,0
2313,0
2314,1
2315,0
2316,2
2317,0
2318,0
2319,1
2320,2
2321,0
2322,0
2323,0
2324,0
2325,2
2326,2
2327,1
2328,0
2329,4
2330,1
2331,0
2332,0
2333,1
2334,0
2335,3
2336,1
2337,1
2338,3
2339,0
2340,1
2341,0
2342,0
2343,4
2344,1
2345,0
2346,1
2347,1
2348,2
2349,4
2350,0
2351,1
2352,0
2353,0
2354,2
2355,1
2356,1
2357,3
2358,0
2359,0
2360,2
2361,0
2362,0
2363,0
2364,0
2365,2
2366,0
2367,2
2368,3
2369,0
2370,0
2371,0
2372,3
2373,0
2374,1
2375,4
2376,2
2377,0
2378,2
2379,1
2380,0
2381,1
2382,1
2383,0
2384,0
2385,0
2386,0
2387,2
2388,1
2389,4
2390,0
2391,0
2392,3
2393,0
2394,1
2395,0
2396,2
2397,0
2398,3
2399,0
2400,0
2401,4
2402,0
2403,0
2404,1
2405,0
2406,1
2407,2
2408,4
2409,0
2410,1
2411,0
2412,1
2413,0
2414,1
2415,1
2416,0
2417,4
2418,2
2419,0
2420,3
2421,0
2422,1
2423,0
2424,4
2425,4
2426,0
2427,0
2428,0
2429,0
2430,2
2431,1
2432,0
2433,2
2434,2
2435,0
2436,0
2437,2
2438,0
2439,4
2440,1
2441,0
2442,0
2443,2
2444,3
2445,0
2446,0
2447,1
2448,0
2449,1
2450,1
2451,2
2452,0
2453,1
2454,0
2455,2
2456,2
2457,3
2458,1
2459,0
2460,0
2461,1
2462,2
2463,4
2464,3
2465,0
2466,1
2467,2
2468,3
2469,0
2470,0
2471,2
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,4
2479,0
2480,2
2481,3
2482,0
2483,0
2484,4
2485,0
2486,1
2487,0
2488,0
2489,3
2490,1
2491,0
2492,1
2493,3
2494,0
2495,0
2496,4
2497,1
2498,0
2499,0
2500,3
2501,0
2502,1
2503,2
2504,1
2505,0
2506,4
2507,2
2508,0
2509,2
2510,2
2511,0
2512,3
2513,0
2514,0
2515,0
2516,0
2517,0
2518,3
2519,1
2520,1
2521,1
2522,0
2523,2
2524,2
2525,0
2526,1
2527,1
2528,1
2529,1
2530,1
2531,3
2532,3
2533,0
2534,0
2535,0
2536,2
2537,0
2538,3
2539,3
2540,0
2541,3
2542,3
2543,0
2544,2
2545,0
2546,0
2547,1
2548,1
2549,0
2550,4
2551,3
2552,0
2553,4
2554,0
2555,3
2556,0
2557,0
2558,0
2559,1
2560,0
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,2
2568,0
2569,1
2570,3
2571,0
2572,1
2573,0
2574,0
2575,3
2576,1
2577,1
2578,0
2579,2
2580,0
2581,2
2582,0
2583,1
2584,0
2585,1
2586,0
2587,0
2588,0
2589,1
2590,1
2591,4
2592,4
2593,3
2594,0
2595,1
2596,0
2597,2
2598,0
2599,0
2600,3
2601,0
2602,0
2603,2
2604,0
2605,1
2606,3
2607,0
2608,0
2609,2
2610,1
2611,4
2612,4
2613,2
2614,0
2615,2
2616,0
2617,0
2618,0
2619,0
2620,1
2621,3
2622,4
2623,0
2624,4
2625,0
2626,0
2627,0
2628,0
2629,3
2630,0
2631,0
2632,3
2633,0
2634,2
2635,0
2636,0
2637,4
2638,0
2639,0
2640,1
2641,0
2642,1
2643,0
2644,0
2645,0
2646,0
2647,0
2648,0
2649,0
2650,0
2651,0
2652,2
2653,1
2654,2
2655,0
2656,3
2657,0
2658,0
2659,0
2660,2
2661,1
2662,0
2663,0
2664,0
2665,0
2666,0
2667,1
2668,2
2669,1
2670,1
2671,2
2672,1
2673,3
2674,2
2675,0
2676,0
2677,1
2678,2
2679,4
2680,0
2681,4
2682,0
2683,0
2684,0
2685,0
2686,0
2687,2
2688,4
2689,1
2690,0
2691,3
2692,2
2693,0
2694,3
2695,0
2696,1
2697,0
2698,0
2699,4
2700,0
2701,0
2702,0
2703,4
2704,0
2705,1
2706,0
2707,3
2708,1
2709,2
2710,3
2711,0
2712,0
2713,3
2714,1
2715,4
2716,2
2717,0
2718,4
2719,0
2720,1
2721,0
2722,0
2723,0
2724,0
2725,2
2726,2
2727,0
2728,4
2729,0
2730,0
2731,1
2732,0
2733,1
2734,0
2735,0
2736,0
2737,0
2738,3
2739,1
2740,0
2741,1
2742,3
2743,4
2744,4
2745,0
2746,0
2747,0
2748,2
2749,0
2750,0
2751,3
2752,0
2753,0
2754,0
2755,3
2756,0
2757,1
2758,0
2759,0
2760,2
2761,0
2762,1
2763,4
2764,2
2765,2
2766,2
2767,1
2768,2
2769,0
2770,3
2771,2
2772,1
2773,3
2774,3
2775,1
2776,1
2777,1
2778,0
2779,0
2780,1
2781,0
2782,0
2783,0
2784,0
2785,2
2786,2
2787,2
2788,3
2789,1
2790,0
2791,0
2792,2
2793,0
2794,0
2795,3
2796,0
2797,0
2798,2
2799,0
2800,0
2801,1
2802,1
2803,1
2804,2
2805,0
2806,1
2807,0
2808,1
2809,1
2810,0
2811,0
2812,0
2813,1
2814,0
2815,0
2816,0
2817,2
2818,0
2819,0
2820,3
2821,1
2822,2
2823,1
2824,1
2825,0
2826,4
2827,0
2828,3
2829,3
2830,1
2831,0
2832,4
2833,0
2834,4
2835,1
2836,4
2837,2
2838,0
2839,0
2840,3
2841,2
2842,2
2843,4
2844,0
2845,0
2846,1
2847,1
2848,3
2849,1
2850,4
2851,1
2852,0
2853,0
2854,0
2855,0
2856,4
2857,0
2858,4
2859,0
2860,0
2861,3
2862,1
2863,0
2864,4
2865,3
2866,4
2867,2
2868,0
2869,0
2870,3
2871,3
2872,0
2873,3
2874,2
2875,0
2876,0
2877,1
2878,0
2879,0
2880,0
2881,2
2882,4
2883,0
2884,2
2885,2
2886,2
2887,2
2888,1
2889,0
2890,1
2891,0
2892,1
2893,1
2894,2
2895,1
2896,0
2897,0
2898,0
2899,1
2900,2
2901,0
2902,1
2903,2
2904,0
2905,0
2906,0
2907,2
2908,0
2909,1
2910,0
2911,3
2912,3
2913,0
2914,2
2915,1
2916,1
2917,0
2918,1
2919,0
2920,2
2921,3
2922,0
2923,2
2924,0
2925,0
2926,4
2927,0
2928,2
2929,0
2930,3
2931,1
2932,2
2933,0
2934,0
2935,0
2936,2
2937,2
2938,1
2939,2
2940,1
2941,4
2942,3
2943,2
2944,2
2945,0
2946,0
2947,0
2948,3
2949,1
2950,0
2951,2
2952,1
2953,1
2954,0
2955,0
2956,1
2957,2
2958,1
2959,0
2960,3
2961,2
2962,4
2963,2
2964,0
2965,3
2966,3
2967,4
2968,0
2969,0
2970,1
2971,0
2972,0
2973,4
2974,2
2975,1
2976,0
2977,0
2978,0
2979,0
2980,4
2981,0
2982,0
2983,0
2984,1
2985,0
2986,0
2987,2
2988,0
2989,1
2990,2
2991,0
2992,0
2993,4
2994,0
2995,0
2996,1
2997,2
