id,topic
610,1
611,44
612,4
613,7
614,4
615,5
616,1
617,41
618,131
619,139
620,3
621,1
622,7
623,6
624,116
625,0
626,14
627,11
628,1
629,1
630,2
631,3
632,179
633,31
634,252
635,1
636,1
637,137
638,184
639,0
640,65
641,5
642,12
643,0
644,22
645,4
646,0
647,19
648,1
649,1
650,3
651,159
652,14
653,15
654,26
655,6
656,120
657,75
658,105
659,156
660,7
661,0
662,2
663,2
664,9
665,1
666,21
667,3
668,0
669,88
670,206
671,1
672,26
673,117
674,5
675,176
676,78
677,23
678,139
679,24
680,16
681,4
682,7
683,0
684,6
685,26
686,26
687,0
688,54
689,139
690,0
691,231
692,3
693,3
694,156
695,33
696,0
697,5
698,27
699,19
700,6
701,15
702,9
703,233
704,46
705,5
706,16
707,39
708,5
709,11
710,14
711,77
712,4
713,148
714,3
715,1
716,4
717,7
718,8
719,5
720,8
721,0
722,2
723,4
724,48
725,2
726,0
727,2
728,48
729,16
730,11
731,12
732,3
733,1
734,0
735,80
736,1
737,30
738,18
739,1
740,20
741,227
742,20
743,2
744,171
745,70
746,5
747,14
748,6
749,12
750,11
751,19
752,0
753,122
754,1
755,42
756,0
757,48
758,61
759,34
760,267
761,55
762,13
763,143
764,13
765,1
766,152
767,16
768,1
769,68
770,10
771,234
772,163
773,4
774,6
775,14
776,27
777,13
778,147
779,12
780,45
781,0
782,69
783,0
784,119
785,82
786,59
787,3
788,56
789,2
790,7
791,0
792,3
793,59
794,7
795,0
796,0
797,0
798,3
799,0
800,2
801,38
802,1
803,80
804,2
805,0
806,26
807,4
808,0
809,8
810,18
811,51
812,17
813,4
814,14
815,4
816,194
817,98
818,2
819,2
820,0
821,33
822,1
823,0
824,3
825,0
826,14
827,115
828,6
829,20
830,36
831,3
832,0
833,1
834,24
835,27
836,78
837,15
838,41
839,183
840,2
841,5
842,8
843,0
844,61
845,6
846,0
847,0
848,4
849,6
850,98
851,3
852,9
853,210
854,6
855,0
856,0
857,8
858,8
859,0
860,1
861,4
862,117
863,6
864,9
865,58
866,31
867,79
868,3
869,9
870,5
871,0
872,88
873,0
874,143
875,55
876,0
877,25
878,7
879,78
880,49
881,68
882,18
883,1
884,0
885,287
886,0
887,0
888,24
889,211
890,0
891,87
892,0
893,172
894,191
895,38
896,23
897,256
898,2
899,58
900,7
901,141
902,136
903,196
904,15
905,14
906,27
907,224
908,1
909,0
910,55
911,8
912,1
913,0
914,9
915,110
916,198
917,4
918,3
919,0
920,9
921,0
922,15
923,173
924,7
925,18
926,2
927,14
928,26
929,177
930,0
931,0
932,2
933,260
934,0
935,157
936,29
937,33
938,9
939,4
940,0
941,106
942,127
943,1
944,252
945,20
946,37
947,97
948,1
949,7
950,62
951,6
952,10
953,18
954,244
955,15
956,2
957,4
958,0
959,63
960,3
961,82
962,2
963,2
964,56
965,12
966,275
967,1
968,18
969,2
970,5
971,4
972,0
973,41
974,85
975,287
976,62
977,0
978,6
979,0
980,46
981,0
982,20
983,10
984,0
985,88
986,35
987,102
988,10
989,232
990,116
991,6
992,18
993,2
994,2
995,38
996,7
997,287
998,3
999,0
1000,0
1001,33
1002,59
1003,1
1004,40
1005,5
1006,65
1007,102
1008,1
1009,10
1010,190
1011,21
1012,18
1013,0
1014,59
1015,14
1016,0
1017,1
1018,66
1019,129
1020,4
1021,142
1022,3
1023,7
1024,135
1025,10
1026,226
1027,4
1028,75
1029,85
1030,1
1031,0
1032,102
1033,8
1034,4
1035,45
1036,1
1037,39
1038,31
1039,45
1040,0
1041,0
1042,4
1043,25
1044,4
1045,255
1046,0
1047,26
1048,2
1049,7
1050,2
1051,142
1052,2
1053,2
1054,46
1055,10
1056,288
1057,4
1058,116
1059,0
1060,266
1061,275
1062,51
1063,11
1064,16
1065,284
1066,0
1067,184
1068,0
1069,13
1070,18
1071,30
1072,0
1073,143
1074,256
1075,1
1076,14
1077,160
1078,41
1079,0
1080,0
1081,19
1082,62
1083,4
1084,201
1085,15
1086,206
1087,9
1088,1
1089,0
1090,2
1091,0
1092,2
1093,8
1094,1
1095,0
1096,43
1097,36
1098,101
1099,213
1100,128
1101,0
1102,60
1103,207
1104,0
1105,4
1106,3
1107,4
1108,2
1109,17
1110,1
1111,45
1112,30
1113,223
1114,231
1115,16
1116,19
1117,31
1118,10
1119,166
1120,2
1121,0
1122,1
1123,0
1124,50
1125,2
1126,8
1127,19
1128,1
1129,34
1130,1
1131,49
1132,1
1133,25
1134,16
1135,7
1136,6
1137,121
1138,16
1139,2
1140,0
1141,2
1142,25
1143,59
1144,0
1145,12
1146,184
1147,1
1148,0
1149,1
1150,12
1151,6
1152,4
1153,0
1154,14
1155,0
1156,28
1157,46
1158,11
1159,24
1160,0
1161,10
1162,37
1163,17
1164,22
1165,68
1166,233
1167,121
1168,1
1169,2
1170,64
1171,3
1172,60
1173,13
1174,3
1175,44
1176,0
1177,0
1178,4
1179,0
1180,30
1181,272
1182,43
1183,4
1184,6
1185,0
1186,0
1187,5
1188,68
1189,11
1190,17
1191,19
1192,0
1193,50
1194,87
1195,59
1196,0
1197,83
1198,0
1199,4
1200,143
1201,0
1202,3
1203,3
1204,24
1205,5
1206,219
1207,5
1208,12
1209,26
1210,1
1211,136
1212,0
1213,11
1214,0
1215,47
1216,3
1217,23
1218,12
1219,195
1220,202
1221,5
1222,0
1223,0
1224,70
1225,32
1226,0
1227,55
1228,5
1229,41
1230,7
1231,4
1232,1
1233,87
1234,110
1235,16
1236,21
1237,10
1238,49
1239,63
1240,8
1241,8
1242,0
1243,0
1244,0
1245,26
1246,16
1247,3
1248,226
1249,40
1250,0
1251,0
1252,48
1253,76
1254,101
1255,121
1256,7
1257,0
1258,2
1259,17
1260,42
1261,62
1262,24
1263,248
1264,27
1265,23
1266,37
1267,17
1268,4
1269,24
1270,128
1271,9
1272,159
1273,283
1274,0
1275,5
1276,9
1277,60
1278,52
1279,5
1280,1
1281,98
1282,34
1283,1
1284,67
1285,1
1286,29
1287,0
1288,10
1289,14
1290,6
1291,1
1292,27
1293,40
1294,119
1295,10
1296,1
1297,145
1298,50
1299,16
1300,0
1301,0
1302,0
1303,141
1304,0
1305,0
1306,30
1307,125
1308,35
1309,1
1310,22
1311,273
1312,3
1313,13
1314,193
1315,8
1316,16
1317,5
1318,0
1319,32
1320,3
1321,1
1322,0
1323,8
1324,12
1325,0
1326,2
1327,18
1328,12
1329,2
1330,10
1331,0
1332,70
1333,6
1334,8
1335,110
1336,1
1337,0
1338,177
1339,269
1340,1
1341,8
1342,28
1343,41
1344,170
1345,63
1346,240
1347,1
1348,3
1349,1
1350,4
1351,0
1352,32
1353,41
1354,136
1355,12
1356,5
1357,21
1358,0
1359,0
1360,3
1361,1
1362,6
1363,0
1364,37
1365,130
1366,44
1367,0
1368,251
1369,146
1370,291
1371,3
1372,5
1373,9
1374,26
1375,102
1376,2
1377,8
1378,0
1379,0
1380,89
1381,1
1382,42
1383,3
1384,4
1385,37
1386,10
1387,8
1388,0
1389,95
1390,110
1391,79
1392,22
1393,12
1394,6
1395,16
1396,214
1397,11
1398,144
1399,9
1400,207
1401,1
1402,73
1403,9
1404,217
1405,7
1406,2
1407,54
1408,0
1409,86
1410,1
1411,10
1412,75
1413,7
1414,1
1415,0
1416,18
1417,1
1418,1
1419,1
1420,132
1421,10
1422,2
1423,65
1424,8
1425,296
1426,89
1427,58
1428,6
1429,0
1430,0
1431,122
1432,4
1433,23
1434,41
1435,84
1436,296
1437,4
1438,155
1439,5
1440,77
1441,103
1442,9
1443,70
1444,1
1445,104
1446,11
1447,77
1448,18
1449,258
1450,87
1451,5
1452,35
1453,1
1454,111
1455,13
1456,1
1457,23
1458,1
1459,20
1460,5
1461,16
1462,23
1463,9
1464,0
1465,76
1466,130
1467,3
1468,18
1469,0
1470,2
1471,47
1472,18
1473,68
1474,11
1475,0
1476,1
1477,0
1478,29
1479,1
1480,15
1481,14
1482,62
1483,2
1484,4
1485,104
1486,0
1487,0
1488,24
1489,5
1490,7
1491,0
1492,3
1493,52
1494,2
1495,10
1496,13
1497,29
1498,4
1499,30
1500,98
1501,1
1502,272
1503,5
1504,0
1505,47
1506,2
1507,107
1508,19
1509,28
1510,25
1511,12
1512,30
1513,63
1514,7
1515,13
1516,0
1517,64
1518,38
1519,158
1520,5
1521,6
1522,12
1523,22
1524,1
1525,3
1526,10
1527,293
1528,96
1529,0
1530,2
1531,47
1532,1
1533,7
1534,1
1535,10
1536,1
1537,186
1538,1
1539,119
1540,19
1541,6
1542,3
1543,41
1544,41
1545,52
1546,0
1547,99
1548,4
1549,47
1550,45
1551,1
1552,71
1553,43
1554,26
1555,149
1556,48
1557,4
1558,2
1559,0
1560,243
1561,9
1562,22
1563,17
1564,78
1565,2
1566,12
1567,7
1568,90
1569,0
1570,143
1571,6
1572,1
1573,1
1574,166
1575,3
1576,0
1577,8
1578,0
1579,8
1580,0
1581,2
1582,3
1583,0
1584,57
1585,51
1586,7
1587,0
1588,14
1589,8
1590,2
1591,1
1592,39
1593,0
1594,141
1595,49
1596,23
1597,2
1598,0
1599,0
1600,0
1601,17
1602,9
1603,146
1604,0
1605,8
1606,0
1607,41
1608,21
1609,0
1610,7
1611,1
1612,219
1613,137
1614,59
1615,1
1616,26
1617,7
1618,42
1619,4
1620,0
1621,2
1622,71
1623,27
1624,0
1625,279
1626,51
1627,0
1628,1
1629,1
1630,287
1631,3
1632,134
1633,63
1634,0
1635,4
1636,225
1637,28
1638,254
1639,96
1640,0
1641,58
1642,0
1643,30
1644,0
1645,299
1646,24
1647,0
1648,24
1649,8
1650,187
1651,1
1652,12
1653,30
1654,11
1655,7
1656,0
1657,3
1658,0
1659,0
1660,0
1661,8
1662,74
1663,7
1664,65
1665,70
1666,2
1667,2
1668,4
1669,4
1670,3
1671,235
1672,40
1673,66
1674,278
1675,10
1676,3
1677,46
1678,4
1679,11
1680,13
1681,0
1682,1
1683,49
1684,3
1685,122
1686,0
1687,34
1688,4
1689,169
1690,34
1691,96
1692,2
1693,6
1694,248
1695,19
1696,0
1697,2
1698,0
1699,203
1700,12
1701,6
1702,2
1703,52
1704,177
1705,0
1706,0
1707,220
1708,0
1709,0
1710,0
1711,3
1712,0
1713,4
1714,19
1715,25
1716,178
1717,0
1718,1
1719,1
1720,1
1721,11
1722,0
1723,0
1724,0
1725,0
1726,9
1727,2
1728,0
1729,93
1730,118
1731,7
1732,5
1733,0
1734,4
1735,51
1736,6
1737,16
1738,0
1739,9
1740,0
1741,85
1742,43
1743,160
1744,213
1745,1
1746,1
1747,65
1748,293
1749,0
1750,0
1751,7
1752,22
1753,77
1754,36
1755,0
1756,47
1757,3
1758,20
1759,100
1760,75
1761,93
1762,41
1763,15
1764,73
1765,4
1766,47
1767,49
1768,74
1769,120
1770,45
1771,16
1772,129
1773,8
1774,149
1775,27
1776,3
1777,49
1778,54
1779,67
1780,20
1781,0
1782,55
1783,174
1784,0
1785,43
1786,0
1787,0
1788,25
1789,6
1790,112
1791,0
1792,31
1793,148
1794,0
1795,0
1796,0
1797,32
1798,0
1799,4
1800,7
1801,9
1802,5
1803,96
1804,7
1805,4
1806,6
1807,239
1808,15
1809,120
1810,1
1811,1
1812,4
1813,248
1814,39
1815,24
1816,2
1817,100
1818,42
1819,0
1820,8
1821,8
1822,6
1823,121
1824,83
1825,6
1826,0
1827,0
1828,0
1829,175
1830,39
1831,234
1832,7
1833,8
1834,244
1835,0
1836,22
1837,56
1838,295
1839,2
1840,23
1841,213
1842,27
1843,2
1844,0
1845,3
1846,25
1847,7
1848,21
1849,121
1850,6
1851,1
1852,6
1853,12
1854,19
1855,18
1856,279
1857,186
1858,9
1859,8
1860,18
1861,79
1862,124
1863,9
1864,78
1865,66
1866,6
1867,32
1868,1
1869,5
1870,204
1871,1
1872,56
1873,0
1874,2
1875,1
1876,13
1877,15
1878,4
1879,155
1880,4
1881,134
1882,8
1883,13
1884,85
1885,6
1886,12
1887,200
1888,49
1889,29
1890,165
1891,110
1892,13
1893,57
1894,0
1895,0
1896,6
1897,2
1898,0
1899,2
1900,2
1901,10
1902,0
1903,6
1904,66
1905,0
1906,21
1907,8
1908,3
1909,21
1910,3
1911,16
1912,10
1913,48
1914,6
1915,2
1916,23
1917,115
1918,257
1919,212
1920,0
1921,31
1922,90
1923,61
1924,68
1925,0
1926,183
1927,21
1928,4
1929,14
1930,4
1931,0
1932,4
1933,9
1934,109
1935,10
1936,1
1937,0
1938,0
1939,64
1940,100
1941,1
1942,0
1943,3
1944,14
1945,41
1946,16
1947,23
1948,10
1949,0
1950,47
1951,0
1952,19
1953,0
1954,11
1955,24
1956,0
1957,5
1958,77
1959,33
1960,0
1961,20
1962,0
1963,9
1964,0
1965,46
1966,285
1967,4
1968,3
1969,13
1970,154
1971,4
1972,60
1973,199
1974,103
1975,0
1976,104
1977,0
1978,47
1979,0
1980,14
1981,0
1982,2
1983,41
1984,11
1985,1
1986,3
1987,23
1988,11
1989,64
1990,55
1991,129
1992,248
1993,51
1994,44
1995,6
1996,3
1997,112
1998,23
1999,14
2000,9
2001,0
2002,13
2003,11
2004,116
2005,28
2006,1
2007,9
2008,0
2009,18
2010,13
2011,14
2012,115
2013,2
2014,0
2015,6
2016,1
2017,1
2018,11
2019,87
2020,0
2021,22
2022,20
2023,54
2024,31
2025,0
2026,225
2027,124
2028,12
2029,6
2030,0
2031,240
2032,2
2033,1
2034,157
2035,6
2036,7
2037,0
2038,66
2039,32
2040,11
2041,0
2042,0
2043,235
2044,4
2045,105
2046,0
2047,46
2048,12
2049,172
2050,0
2051,3
2052,137
2053,13
2054,0
2055,17
2056,259
2057,5
2058,7
2059,1
2060,7
2061,37
2062,149
2063,68
2064,1
2065,0
2066,0
2067,4
2068,4
2069,16
2070,102
2071,31
2072,6
2073,0
2074,4
2075,34
2076,294
2077,236
2078,2
2079,1
2080,193
2081,2
2082,3
2083,13
2084,1
2085,82
2086,0
2087,7
2088,4
2089,17
2090,51
2091,212
2092,0
2093,85
2094,8
2095,18
2096,30
2097,4
2098,0
2099,0
2100,1
2101,17
2102,0
2103,25
2104,8
2105,0
2106,1
2107,0
2108,0
2109,1
2110,6
2111,116
2112,1
2113,34
2114,0
2115,7
2116,105
2117,13
2118,30
2119,77
2120,4
2121,0
2122,21
2123,26
2124,116
2125,25
2126,82
2127,1
2128,0
2129,158
2130,0
2131,169
2132,21
2133,6
2134,2
2135,36
2136,0
2137,48
2138,47
2139,28
2140,11
2141,34
2142,10
2143,62
2144,1
2145,76
2146,0
2147,0
2148,72
2149,285
2150,1
2151,94
2152,17
2153,16
2154,127
2155,0
2156,38
2157,29
2158,224
2159,0
2160,12
2161,202
2162,2
2163,10
2164,0
2165,59
2166,38
2167,17
2168,243
2169,12
2170,88
2171,175
2172,238
2173,0
2174,38
2175,5
2176,7
2177,0
2178,3
2179,72
2180,3
2181,242
2182,1
2183,43
2184,1
2185,3
2186,0
2187,1
2188,0
2189,202
2190,1
2191,286
2192,41
2193,0
2194,3
2195,3
2196,4
2197,72
2198,82
2199,119
2200,2
2201,39
2202,159
2203,0
2204,294
2205,240
2206,51
2207,22
2208,13
2209,110
2210,6
2211,0
2212,65
2213,182
2214,1
2215,46
2216,81
2217,2
2218,191
2219,4
2220,31
2221,97
2222,2
2223,3
2224,139
2225,200
2226,32
2227,43
2228,24
2229,282
2230,27
2231,10
2232,12
2233,53
2234,1
2235,0
2236,0
2237,0
2238,3
2239,19
2240,82
2241,171
2242,41
2243,105
2244,20
2245,19
2246,5
2247,6
2248,61
2249,36
2250,2
2251,4
2252,123
2253,0
2254,0
2255,8
2256,0
2257,142
2258,7
2259,0
2260,21
2261,0
2262,4
2263,8
2264,8
2265,2
2266,8
2267,3
2268,2
2269,60
2270,21
2271,1
2272,8
2273,5
2274,0
2275,3
2276,234
2277,37
2278,129
2279,283
2280,30
2281,275
2282,14
2283,0
2284,7
2285,52
2286,73
2287,29
2288,0
2289,7
2290,9
2291,1
2292,298
2293,6
2294,0
2295,238
2296,11
2297,22
2298,146
2299,10
2300,264
2301,2
2302,1
2303,0
2304,16
2305,1
2306,124
2307,0
2308,275
2309,167
2310,100
2311,199
2312,21
2313,71
2314,2
2315,9
2316,282
2317,26
2318,35
2319,56
2320,61
2321,70
2322,116
2323,19
2324,9
2325,7
2326,185
2327,48
2328,0
2329,12
2330,0
2331,103
2332,0
2333,35
2334,230
2335,10
2336,30
2337,32
2338,3
2339,47
2340,281
2341,0
2342,2
2343,47
2344,213
2345,0
2346,10
2347,15
2348,0
2349,1
2350,2
2351,15
2352,89
2353,215
2354,1
2355,23
2356,229
2357,173
2358,162
2359,7
2360,0
2361,195
2362,97
2363,38
2364,89
2365,3
2366,25
2367,131
2368,165
2369,38
2370,2
2371,129
2372,26
2373,1
2374,67
2375,2
2376,218
2377,10
2378,30
2379,19
2380,13
2381,212
2382,1
2383,30
2384,4
2385,22
2386,50
2387,225
2388,15
2389,84
2390,111
2391,64
2392,205
2393,54
2394,0
2395,16
2396,0
2397,31
2398,0
2399,2
2400,8
2401,66
2402,13
2403,0
2404,88
2405,46
2406,11
2407,253
2408,1
2409,27
2410,25
2411,3
2412,2
2413,0
2414,95
2415,0
2416,7
2417,0
2418,3
2419,35
2420,278
2421,233
2422,243
2423,119
2424,1
2425,85
2426,3
2427,22
2428,18
2429,9
2430,4
2431,20
2432,0
2433,0
2434,24
2435,110
2436,25
2437,0
2438,143
2439,16
2440,15
2441,3
2442,76
2443,0
2444,244
2445,14
2446,0
2447,12
2448,6
2449,55
2450,107
2451,0
2452,87
2453,10
2454,157
2455,19
2456,21
2457,1
2458,27
2459,75
2460,14
2461,1
2462,83
2463,14
2464,158
2465,0
2466,14
2467,0
2468,143
2469,51
2470,0
2471,3
2472,151
2473,0
2474,126
2475,274
2476,4
2477,7
2478,0
2479,64
2480,44
2481,56
2482,3
2483,74
2484,5
2485,0
2486,126
2487,3
2488,2
2489,73
2490,12
2491,115
2492,11
2493,3
2494,0
2495,5
2496,17
2497,137
2498,1
2499,5
2500,20
2501,163
2502,1
2503,107
2504,116
2505,16
2506,0
2507,105
2508,0
2509,3
2510,4
2511,80
2512,4
2513,2
2514,115
2515,56
2516,0
2517,0
2518,9
2519,0
2520,0
2521,1
2522,1
2523,181
2524,0
2525,25
2526,0
2527,1
2528,8
2529,20
2530,0
2531,7
2532,77
2533,2
2534,183
2535,4
2536,115
2537,2
2538,0
2539,8
2540,0
2541,54
2542,293
2543,7
2544,0
2545,17
2546,7
2547,45
2548,0
2549,1
2550,1
2551,3
2552,12
2553,6
2554,1
2555,2
2556,0
2557,36
2558,24
2559,15
2560,32
2561,0
2562,12
2563,5
2564,0
2565,147
2566,30
2567,15
2568,8
2569,106
2570,14
2571,0
2572,23
2573,12
2574,5
2575,11
2576,33
2577,12
2578,1
2579,0
2580,111
2581,2
2582,6
2583,0
2584,185
2585,26
2586,12
2587,141
2588,133
2589,13
2590,70
2591,1
2592,54
2593,16
2594,7
2595,174
2596,0
2597,0
2598,0
2599,49
2600,17
2601,2
2602,4
2603,112
2604,24
2605,7
2606,9
2607,1
2608,8
2609,62
2610,9
2611,3
2612,115
2613,61
2614,21
2615,151
2616,63
2617,215
2618,28
2619,54
2620,38
2621,1
2622,16
2623,215
2624,47
2625,97
2626,62
2627,174
2628,15
2629,36
2630,1
2631,79
2632,0
2633,0
2634,0
2635,3
2636,42
2637,194
2638,41
2639,1
2640,1
2641,153
2642,0
2643,271
2644,10
2645,68
2646,7
2647,1
2648,27
2649,8
2650,69
2651,81
2652,5
2653,1
2654,19
2655,3
2656,136
2657,7
2658,0
2659,122
2660,1
2661,1
2662,0
2663,10
2664,1
2665,1
2666,188
2667,142
2668,7
2669,2
2670,26
2671,55
2672,146
2673,13
2674,0
2675,88
2676,0
2677,10
2678,8
2679,18
2680,22
2681,25
2682,0
2683,19
2684,122
2685,0
2686,6
2687,2
2688,129
2689,0
2690,293
2691,4
2692,8
2693,1
2694,12
2695,0
2696,164
2697,45
2698,123
2699,38
2700,20
2701,22
2702,0
2703,14
2704,2
2705,16
2706,53
2707,0
2708,24
2709,136
2710,3
2711,6
2712,133
2713,6
2714,2
2715,0
2716,0
2717,67
2718,211
2719,168
2720,18
2721,17
2722,93
2723,6
2724,19
2725,23
2726,238
2727,84
2728,32
2729,0
2730,101
2731,58
2732,244
2733,127
2734,31
2735,255
2736,0
2737,219
2738,3
2739,21
2740,2
2741,13
2742,293
2743,1
2744,70
2745,7
2746,234
2747,0
2748,15
2749,0
2750,6
2751,178
2752,0
2753,0
2754,34
2755,50
2756,18
2757,7
2758,6
2759,2
2760,9
2761,238
2762,281
2763,29
2764,7
2765,30
2766,158
2767,4
2768,1
2769,66
2770,32
2771,0
2772,92
2773,228
2774,6
2775,0
2776,3
2777,0
2778,20
2779,10
2780,46
2781,151
2782,4
2783,2
2784,0
2785,4
2786,1
2787,28
2788,0
2789,6
2790,120
2791,67
2792,186
2793,162
2794,33
2795,96
2796,24
2797,0
2798,0
2799,15
2800,1
2801,276
2802,37
2803,253
2804,4
2805,21
2806,226
2807,106
2808,0
2809,4
2810,155
2811,3
2812,195
2813,48
2814,26
2815,0
2816,0
2817,0
2818,38
2819,3
2820,41
2821,4
2822,2
2823,19
2824,3
2825,27
2826,1
2827,0
2828,1
2829,0
2830,176
2831,0
2832,4
2833,94
2834,40
2835,6
2836,4
2837,6
2838,28
2839,284
2840,8
2841,0
2842,118
2843,116
2844,1
2845,6
2846,7
2847,2
2848,244
2849,0
2850,84
2851,16
2852,0
2853,54
2854,0
2855,1
2856,6
2857,0
2858,1
2859,17
2860,6
2861,1
2862,0
2863,62
2864,0
2865,145
2866,102
2867,0
2868,4
2869,22
2870,28
2871,178
2872,24
2873,8
2874,106
2875,266
2876,9
2877,0
2878,212
2879,62
2880,0
2881,113
2882,0
2883,10
2884,120
2885,177
2886,294
2887,15
2888,0
2889,2
2890,140
2891,28
2892,198
2893,1
2894,0
2895,103
2896,133
2897,24
2898,1
2899,1
2900,6
2901,228
2902,10
2903,193
2904,0
2905,11
2906,2
2907,165
2908,0
2909,20
2910,67
2911,141
2912,3
2913,202
2914,123
2915,24
2916,3
2917,1
2918,12
2919,239
2920,60
2921,201
2922,4
2923,12
2924,127
2925,0
2926,207
2927,39
2928,0
2929,4
2930,5
2931,50
2932,8
2933,0
2934,4
2935,1
2936,5
2937,0
2938,9
2939,137
2940,0
2941,2
2942,0
2943,58
2944,95
2945,0
2946,16
2947,1
2948,10
2949,5
2950,22
2951,0
2952,1
2953,45
2954,87
2955,39
2956,101
2957,66
2958,199
2959,1
2960,14
2961,270
2962,191
2963,34
2964,296
2965,1
2966,53
2967,96
2968,5
2969,180
2970,37
2971,4
2972,149
2973,0
2974,69
2975,1
2976,1
2977,2
2978,192
2979,0
2980,4
2981,17
2982,10
2983,13
2984,8
2985,8
2986,34
2987,16
2988,295
2989,0
2990,0
2991,2
2992,49
2993,39
2994,254
2995,50
2996,223
2997,1
