id,topic
1235,14
1236,9
1237,107
1238,3
1239,2
1240,5
1241,10
1242,275
1243,23
1244,18
1245,104
1246,1
1247,8
1248,28
1249,3
1250,0
1251,8
1252,245
1253,0
1254,6
1255,73
1256,73
1257,11
1258,0
1259,7
1260,155
1261,1
1262,1
1263,3
1264,115
1265,1
1266,14
1267,0
1268,4
1269,0
1270,23
1271,1
1272,91
1273,4
1274,21
1275,9
1276,5
1277,3
1278,0
1279,17
1280,290
1281,31
1282,2
1283,0
1284,100
1285,0
1286,127
1287,2
1288,1
1289,8
1290,1
1291,289
1292,7
1293,0
1294,0
1295,10
1296,0
1297,37
1298,99
1299,23
1300,0
1301,0
1302,2
1303,8
1304,1
1305,8
1306,62
1307,10
1308,25
1309,21
1310,151
1311,197
1312,45
1313,0
1314,4
1315,0
1316,96
1317,215
1318,70
1319,0
1320,20
1321,3
1322,0
1323,5
1324,29
1325,1
1326,30
1327,73
1328,98
1329,2
1330,18
1331,15
1332,2
1333,55
1334,1
1335,6
1336,9
1337,53
1338,125
1339,11
1340,89
1341,2
1342,23
1343,21
1344,70
1345,1
1346,26
1347,0
1348,1
1349,203
1350,9
1351,3
1352,147
1353,0
1354,4
1355,7
1356,0
1357,0
1358,4
1359,1
1360,4
1361,13
1362,1
1363,47
1364,1
1365,15
1366,123
1367,3
1368,0
1369,0
1370,296
1371,177
1372,0
1373,2
1374,22
1375,0
1376,3
1377,55
1378,132
1379,26
1380,0
1381,2
1382,136
1383,1
1384,7
1385,29
1386,0
1387,100
1388,0
1389,0
1390,0
1391,280
1392,260
1393,18
1394,21
1395,11
1396,127
1397,24
1398,25
1399,40
1400,149
1401,0
1402,0
1403,40
1404,75
1405,142
1406,149
1407,19
1408,17
1409,9
1410,6
1411,22
1412,0
1413,0
1414,84
1415,20
1416,36
1417,3
1418,115
1419,7
1420,266
1421,36
1422,108
1423,106
1424,5
1425,91
1426,0
1427,66
1428,290
1429,294
1430,0
1431,41
1432,0
1433,6
1434,153
1435,209
1436,181
1437,1
1438,13
1439,44
1440,183
1441,244
1442,2
1443,156
1444,0
1445,7
1446,3
1447,170
1448,9
1449,79
1450,30
1451,173
1452,293
1453,51
1454,9
1455,221
1456,87
1457,13
1458,4
1459,6
1460,32
1461,20
1462,135
1463,1
1464,88
1465,0
1466,213
1467,286
1468,87
1469,41
1470,136
1471,244
1472,77
1473,4
1474,33
1475,2
1476,29
1477,0
1478,0
1479,0
1480,17
1481,2
1482,16
1483,8
1484,1
1485,6
1486,13
1487,1
1488,15
1489,2
1490,22
1491,0
1492,179
1493,0
1494,5
1495,1
1496,2
1497,41
1498,202
1499,48
1500,23
1501,5
1502,0
1503,0
1504,36
1505,0
1506,0
1507,0
1508,162
1509,0
1510,3
1511,265
1512,0
1513,4
1514,14
1515,194
1516,12
1517,182
1518,2
1519,179
1520,6
1521,0
1522,2
1523,26
1524,73
1525,177
1526,46
1527,10
1528,6
1529,87
1530,153
1531,1
1532,7
1533,3
1534,3
1535,20
1536,56
1537,121
1538,21
1539,55
1540,0
1541,1
1542,0
1543,4
1544,135
1545,20
1546,2
1547,4
1548,16
1549,0
1550,8
1551,9
1552,3
1553,13
1554,2
1555,1
1556,5
1557,39
1558,8
1559,6
1560,0
1561,1
1562,1
1563,22
1564,18
1565,295
1566,1
1567,7
1568,0
1569,107
1570,25
1571,169
1572,122
1573,80
1574,6
1575,140
1576,17
1577,118
1578,143
1579,211
1580,1
1581,0
1582,69
1583,2
1584,111
1585,9
1586,15
1587,71
1588,24
1589,23
1590,133
1591,0
1592,26
1593,30
1594,71
1595,158
1596,0
1597,1
1598,0
1599,40
1600,3
1601,0
1602,1
1603,33
1604,17
1605,2
1606,3
1607,0
1608,1
1609,187
1610,10
1611,20
1612,263
1613,0
1614,1
1615,33
1616,21
1617,150
1618,2
1619,5
1620,28
1621,0
1622,9
1623,19
1624,0
1625,0
1626,0
1627,6
1628,145
1629,0
1630,222
1631,33
1632,43
1633,0
1634,0
1635,197
1636,4
1637,6
1638,32
1639,8
1640,5
1641,104
1642,23
1643,9
1644,6
1645,28
1646,87
1647,29
1648,0
1649,1
1650,39
1651,2
1652,59
1653,3
1654,69
1655,3
1656,0
1657,164
1658,85
1659,14
1660,191
1661,127
1662,0
1663,111
1664,295
1665,18
1666,182
1667,14
1668,2
1669,17
1670,19
1671,1
1672,18
1673,0
1674,0
1675,2
1676,126
1677,24
1678,17
1679,4
1680,155
1681,34
1682,11
1683,1
1684,119
1685,32
1686,63
1687,106
1688,110
1689,3
1690,0
1691,94
1692,18
1693,116
1694,3
1695,1
1696,18
1697,257
1698,5
1699,33
1700,167
1701,1
1702,4
1703,246
1704,200
1705,10
1706,1
1707,20
1708,7
1709,15
1710,204
1711,2
1712,53
1713,151
1714,35
1715,0
1716,250
1717,7
1718,86
1719,296
1720,3
1721,0
1722,2
1723,1
1724,6
1725,24
1726,1
1727,0
1728,175
1729,13
1730,114
1731,0
1732,217
1733,0
1734,4
1735,0
1736,26
1737,18
1738,0
1739,0
1740,1
1741,42
1742,24
1743,8
1744,20
1745,10
1746,1
1747,3
1748,13
1749,3
1750,6
1751,3
1752,19
1753,10
1754,6
1755,4
1756,7
1757,10
1758,3
1759,0
1760,1
1761,2
1762,38
1763,1
1764,28
1765,4
1766,116
1767,35
1768,58
1769,9
1770,46
1771,2
1772,2
1773,0
1774,20
1775,0
1776,62
1777,1
1778,0
1779,112
1780,32
1781,14
1782,159
1783,18
1784,3
1785,120
1786,2
1787,4
1788,43
1789,102
1790,15
1791,3
1792,1
1793,8
1794,0
1795,50
1796,228
1797,82
1798,0
1799,4
1800,11
1801,39
1802,12
1803,128
1804,0
1805,4
1806,0
1807,0
1808,0
1809,67
1810,0
1811,44
1812,0
1813,49
1814,56
1815,40
1816,16
1817,1
1818,58
1819,16
1820,37
1821,11
1822,149
1823,7
1824,201
1825,75
1826,39
1827,0
1828,61
1829,0
1830,105
1831,122
1832,186
1833,166
1834,201
1835,111
1836,0
1837,0
1838,0
1839,2
1840,44
1841,0
1842,2
1843,4
1844,115
1845,8
1846,1
1847,139
1848,15
1849,0
1850,26
1851,20
1852,6
1853,2
1854,209
1855,2
1856,9
1857,1
1858,0
1859,22
1860,15
1861,0
1862,0
1863,36
1864,0
1865,1
1866,0
1867,0
1868,66
1869,0
1870,12
1871,20
1872,186
1873,66
1874,114
1875,1
1876,7
1877,44
1878,126
1879,0
1880,19
1881,1
1882,9
1883,9
1884,7
1885,0
1886,0
1887,242
1888,1
1889,15
1890,2
1891,4
1892,6
1893,48
1894,1
1895,42
1896,63
1897,153
1898,33
1899,1
1900,13
1901,0
1902,7
1903,1
1904,245
1905,8
1906,2
1907,0
1908,128
1909,0
1910,0
1911,9
1912,2
1913,7
1914,27
1915,4
1916,7
1917,20
1918,11
1919,0
1920,62
1921,7
1922,6
1923,2
1924,97
1925,0
1926,1
1927,37
1928,73
1929,53
1930,0
1931,0
1932,69
1933,6
1934,0
1935,2
1936,245
1937,9
1938,0
1939,1
1940,256
1941,9
1942,20
1943,291
1944,0
1945,6
1946,58
1947,0
1948,7
1949,189
1950,2
1951,0
1952,245
1953,8
1954,35
1955,5
1956,0
1957,45
1958,29
1959,0
1960,113
1961,16
1962,0
1963,0
1964,21
1965,21
1966,16
1967,17
1968,12
1969,286
1970,0
1971,10
1972,28
1973,3
1974,1
1975,5
1976,0
1977,19
1978,93
1979,1
1980,67
1981,37
1982,173
1983,7
1984,3
1985,17
1986,0
1987,2
1988,2
1989,240
1990,76
1991,45
1992,5
1993,2
1994,161
1995,0
1996,2
1997,0
1998,239
1999,1
2000,55
2001,223
2002,0
2003,35
2004,62
2005,228
2006,4
2007,0
2008,7
2009,3
2010,1
2011,5
2012,14
2013,8
2014,0
2015,74
2016,108
2017,0
2018,0
2019,1
2020,5
2021,10
2022,232
2023,0
2024,0
2025,3
2026,5
2027,0
2028,0
2029,18
2030,0
2031,15
2032,4
2033,0
2034,97
2035,2
2036,1
2037,0
2038,0
2039,7
2040,0
2041,15
2042,0
2043,20
2044,29
2045,4
2046,0
2047,91
2048,5
2049,7
2050,1
2051,0
2052,191
2053,125
2054,4
2055,219
2056,56
2057,101
2058,3
2059,5
2060,12
2061,56
2062,245
2063,34
2064,43
2065,73
2066,116
2067,9
2068,0
2069,1
2070,157
2071,1
2072,0
2073,26
2074,5
2075,12
2076,32
2077,293
2078,26
2079,14
2080,58
2081,107
2082,147
2083,0
2084,58
2085,0
2086,5
2087,23
2088,11
2089,0
2090,1
2091,26
2092,3
2093,0
2094,290
2095,0
2096,0
2097,29
2098,0
2099,90
2100,51
2101,162
2102,1
2103,1
2104,201
2105,0
2106,33
2107,56
2108,58
2109,13
2110,12
2111,3
2112,0
2113,0
2114,4
2115,234
2116,1
2117,0
2118,6
2119,9
2120,0
2121,31
2122,118
2123,79
2124,1
2125,1
2126,17
2127,2
2128,2
2129,7
2130,13
2131,0
2132,34
2133,11
2134,5
2135,2
2136,30
2137,24
2138,21
2139,0
2140,0
2141,0
2142,212
2143,44
2144,0
2145,15
2146,120
2147,18
2148,0
2149,1
2150,1
2151,22
2152,287
2153,4
2154,2
2155,1
2156,7
2157,0
2158,220
2159,54
2160,37
2161,4
2162,0
2163,14
2164,28
2165,0
2166,10
2167,97
2168,7
2169,71
2170,5
2171,149
2172,4
2173,0
2174,8
2175,162
2176,169
2177,71
2178,10
2179,196
2180,17
2181,247
2182,167
2183,0
2184,2
2185,4
2186,1
2187,0
2188,2
2189,11
2190,15
2191,1
2192,9
2193,6
2194,0
2195,21
2196,24
2197,33
2198,0
2199,1
2200,29
2201,0
2202,2
2203,36
2204,6
2205,1
2206,1
2207,4
2208,58
2209,1
2210,51
2211,69
2212,0
2213,57
2214,3
2215,167
2216,4
2217,15
2218,32
2219,107
2220,128
2221,85
2222,154
2223,12
2224,217
2225,3
2226,2
2227,17
2228,21
2229,198
2230,12
2231,2
2232,80
2233,35
2234,1
2235,7
2236,15
2237,23
2238,261
2239,10
2240,17
2241,4
2242,1
2243,107
2244,0
2245,203
2246,3
2247,235
2248,1
2249,118
2250,1
2251,41
2252,0
2253,6
2254,71
2255,2
2256,13
2257,1
2258,43
2259,9
2260,5
2261,0
2262,31
2263,96
2264,131
2265,24
2266,51
2267,6
2268,13
2269,44
2270,89
2271,0
2272,4
2273,3
2274,0
2275,26
2276,0
2277,30
2278,36
2279,29
2280,6
2281,0
2282,1
2283,4
2284,69
2285,0
2286,0
2287,7
2288,23
2289,0
2290,8
2291,0
2292,128
2293,43
2294,129
2295,0
2296,3
2297,2
2298,36
2299,11
2300,5
2301,1
2302,0
2303,62
2304,0
2305,98
2306,0
2307,37
2308,57
2309,2
2310,295
2311,113
2312,2
2313,0
2314,155
2315,0
2316,51
2317,135
2318,222
2319,5
2320,18
2321,6
2322,47
2323,6
2324,67
2325,162
2326,46
2327,0
2328,2
2329,13
2330,10
2331,0
2332,5
2333,1
2334,2
2335,0
2336,13
2337,0
2338,10
2339,1
2340,3
2341,0
2342,2
2343,6
2344,112
2345,5
2346,3
2347,0
2348,3
2349,74
2350,0
2351,35
2352,11
2353,13
2354,58
2355,0
2356,209
2357,0
2358,234
2359,10
2360,1
2361,16
2362,5
2363,13
2364,4
2365,0
2366,145
2367,5
2368,7
2369,5
2370,0
2371,0
2372,8
2373,8
2374,2
2375,0
2376,240
2377,40
2378,18
2379,2
2380,0
2381,119
2382,40
2383,3
2384,1
2385,11
2386,99
2387,11
2388,36
2389,212
2390,177
2391,11
2392,26
2393,0
2394,12
2395,27
2396,62
2397,6
2398,0
2399,9
2400,218
2401,16
2402,37
2403,0
2404,6
2405,130
2406,9
2407,296
2408,16
2409,10
2410,2
2411,0
2412,15
2413,94
2414,174
2415,130
2416,0
2417,81
2418,80
2419,10
2420,24
2421,7
2422,66
2423,253
2424,2
2425,2
2426,4
2427,24
2428,276
2429,18
2430,58
2431,7
2432,32
2433,3
2434,11
2435,2
2436,0
2437,120
2438,58
2439,52
2440,6
2441,225
2442,16
2443,169
2444,232
2445,12
2446,0
2447,6
2448,105
2449,246
2450,0
2451,19
2452,4
2453,10
2454,0
2455,9
2456,94
2457,90
2458,10
2459,220
2460,17
2461,1
2462,2
2463,93
2464,17
2465,85
2466,0
2467,14
2468,4
2469,1
2470,1
2471,6
2472,13
2473,168
2474,87
2475,18
2476,9
2477,0
2478,5
2479,6
2480,9
2481,45
2482,13
2483,77
2484,51
2485,87
2486,15
2487,98
2488,85
2489,22
2490,1
2491,16
2492,91
2493,4
2494,1
2495,0
2496,0
2497,1
2498,22
2499,2
2500,177
2501,7
2502,263
2503,11
2504,79
2505,285
2506,97
2507,73
2508,7
2509,160
2510,42
2511,14
2512,184
2513,1
2514,0
2515,18
2516,92
2517,2
2518,239
2519,100
2520,5
2521,4
2522,0
2523,2
2524,0
2525,0
2526,197
2527,7
2528,130
2529,133
2530,2
2531,6
2532,5
2533,103
2534,0
2535,40
2536,2
2537,69
2538,12
2539,122
2540,0
2541,25
2542,210
2543,79
2544,25
2545,164
2546,1
2547,2
2548,136
2549,22
2550,22
2551,247
2552,239
2553,39
2554,24
2555,13
2556,8
2557,38
2558,1
2559,57
2560,60
2561,12
2562,1
2563,0
2564,160
2565,35
2566,40
2567,61
2568,53
2569,1
2570,280
2571,257
2572,0
2573,0
2574,64
2575,0
2576,33
2577,0
2578,1
2579,2
2580,193
2581,0
2582,80
2583,0
2584,6
2585,193
2586,168
2587,226
2588,114
2589,110
2590,9
2591,1
2592,197
2593,27
2594,0
2595,183
2596,20
2597,17
2598,30
2599,4
2600,1
2601,0
2602,124
2603,11
2604,3
2605,10
2606,42
2607,7
2608,200
2609,0
2610,2
2611,9
2612,49
2613,73
2614,55
2615,229
2616,0
2617,2
2618,8
2619,2
2620,125
2621,1
2622,48
2623,88
2624,49
2625,0
2626,6
2627,0
2628,20
2629,24
2630,46
2631,172
2632,1
2633,128
2634,38
2635,112
2636,253
2637,3
2638,158
2639,16
2640,6
2641,0
2642,100
2643,49
2644,190
2645,171
2646,32
2647,6
2648,67
2649,9
2650,0
2651,9
2652,13
2653,8
2654,0
2655,0
2656,74
2657,3
2658,16
2659,8
2660,2
2661,137
2662,41
2663,2
2664,247
2665,1
2666,134
2667,188
2668,2
2669,16
2670,2
2671,1
2672,121
2673,1
2674,1
2675,26
2676,0
2677,7
2678,0
2679,0
2680,1
2681,65
2682,20
2683,6
2684,194
2685,157
2686,117
2687,65
2688,1
2689,52
2690,20
2691,78
2692,82
2693,256
2694,9
2695,141
2696,2
2697,1
2698,69
2699,0
2700,0
2701,21
2702,3
2703,66
2704,6
2705,0
2706,5
2707,1
2708,0
2709,178
2710,1
2711,0
2712,25
2713,143
2714,3
2715,3
2716,4
2717,2
2718,70
2719,78
2720,43
2721,4
2722,1
2723,2
2724,17
2725,33
2726,25
2727,1
2728,9
2729,34
2730,9
2731,33
2732,3
2733,49
2734,7
2735,29
2736,2
2737,48
2738,20
2739,205
2740,77
2741,2
2742,62
2743,5
2744,43
2745,242
2746,151
2747,1
2748,4
2749,5
2750,5
2751,1
2752,224
2753,46
2754,169
2755,9
2756,197
2757,157
2758,105
2759,63
2760,1
2761,10
2762,2
2763,291
2764,0
2765,1
2766,0
2767,4
2768,295
2769,163
2770,4
2771,4
2772,0
2773,85
2774,14
2775,4
2776,20
2777,2
2778,102
2779,6
2780,116
2781,164
2782,6
2783,1
2784,103
2785,15
2786,0
2787,0
2788,0
2789,0
2790,3
2791,0
2792,66
2793,98
2794,0
2795,125
2796,114
2797,31
2798,0
2799,1
2800,76
2801,7
2802,0
2803,94
2804,105
2805,117
2806,2
2807,44
2808,270
2809,4
2810,113
2811,3
2812,15
2813,7
2814,3
2815,41
2816,244
2817,37
2818,166
2819,10
2820,0
2821,36
2822,5
2823,3
2824,0
2825,166
2826,89
2827,0
2828,264
2829,2
2830,0
2831,245
2832,5
2833,19
2834,10
2835,276
2836,214
2837,64
2838,89
2839,2
2840,200
2841,211
2842,0
2843,2
2844,66
2845,47
2846,0
2847,3
2848,0
2849,10
2850,275
2851,5
2852,7
2853,200
2854,0
2855,215
2856,22
2857,116
2858,9
2859,25
2860,0
2861,10
2862,11
2863,3
2864,0
2865,277
2866,143
2867,11
2868,12
2869,96
2870,0
2871,9
2872,32
2873,231
2874,1
2875,2
2876,83
2877,145
2878,79
2879,3
2880,22
2881,140
2882,111
2883,4
2884,42
2885,9
2886,123
2887,114
2888,1
2889,6
2890,205
2891,3
2892,91
2893,6
2894,0
2895,141
2896,199
2897,5
2898,11
2899,3
2900,277
2901,11
2902,33
2903,6
2904,20
2905,111
2906,30
2907,105
2908,0
2909,3
2910,2
2911,10
2912,130
2913,38
2914,67
2915,60
2916,39
2917,145
2918,5
2919,6
2920,0
2921,50
2922,5
2923,10
2924,6
2925,65
2926,0
2927,3
2928,0
2929,0
2930,0
2931,3
2932,0
2933,3
2934,109
2935,0
2936,1
2937,7
2938,19
2939,31
2940,42
2941,16
2942,28
2943,0
2944,104
2945,114
2946,18
2947,5
2948,1
2949,0
2950,6
2951,3
2952,2
2953,194
2954,171
2955,161
2956,0
2957,2
2958,216
2959,57
2960,59
2961,152
2962,1
2963,95
2964,221
2965,24
2966,28
2967,39
2968,0
2969,3
2970,9
2971,0
2972,36
2973,17
2974,5
2975,76
2976,9
2977,0
2978,18
2979,62
2980,2
2981,11
2982,83
2983,8
2984,77
2985,0
2986,238
2987,42
2988,294
2989,36
2990,3
2991,94
2992,16
2993,65
2994,30
2995,20
2996,0
2997,28
