id,topic
1186,18
1187,1
1188,70
1189,22
1190,64
1191,2
1192,4
1193,2
1194,117
1195,2
1196,68
1197,79
1198,26
1199,2
1200,34
1201,5
1202,2
1203,79
1204,374
1205,3
1206,56
1207,37
1208,0
1209,0
1210,3
1211,202
1212,180
1213,0
1214,1
1215,14
1216,18
1217,91
1218,92
1219,93
1220,16
1221,0
1222,0
1223,305
1224,280
1225,0
1226,10
1227,6
1228,396
1229,381
1230,1
1231,21
1232,86
1233,57
1234,4
1235,10
1236,51
1237,14
1238,30
1239,392
1240,5
1241,176
1242,0
1243,0
1244,1
1245,13
1246,293
1247,1
1248,4
1249,81
1250,4
1251,459
1252,40
1253,0
1254,38
1255,18
1256,0
1257,311
1258,326
1259,0
1260,28
1261,307
1262,1
1263,6
1264,0
1265,70
1266,1
1267,0
1268,1
1269,3
1270,459
1271,1
1272,5
1273,0
1274,136
1275,7
1276,4
1277,103
1278,80
1279,17
1280,2
1281,24
1282,79
1283,8
1284,86
1285,2
1286,3
1287,1
1288,34
1289,21
1290,12
1291,131
1292,254
1293,6
1294,361
1295,1
1296,2
1297,268
1298,0
1299,245
1300,16
1301,40
1302,16
1303,5
1304,3
1305,324
1306,125
1307,17
1308,204
1309,15
1310,3
1311,53
1312,28
1313,13
1314,4
1315,70
1316,225
1317,84
1318,14
1319,16
1320,10
1321,0
1322,5
1323,20
1324,1
1325,212
1326,1
1327,9
1328,3
1329,21
1330,0
1331,4
1332,157
1333,1
1334,34
1335,0
1336,8
1337,2
1338,4
1339,207
1340,118
1341,6
1342,57
1343,1
1344,431
1345,0
1346,112
1347,3
1348,106
1349,83
1350,314
1351,218
1352,31
1353,39
1354,0
1355,1
1356,222
1357,20
1358,0
1359,129
1360,83
1361,1
1362,0
1363,2
1364,13
1365,86
1366,8
1367,4
1368,124
1369,29
1370,0
1371,25
1372,8
1373,194
1374,0
1375,11
1376,0
1377,0
1378,0
1379,132
1380,1
1381,62
1382,36
1383,37
1384,75
1385,0
1386,408
1387,535
1388,7
1389,1
1390,26
1391,1
1392,215
1393,413
1394,47
1395,363
1396,20
1397,4
1398,35
1399,24
1400,3
1401,3
1402,8
1403,27
1404,29
1405,18
1406,116
1407,1
1408,0
1409,6
1410,1
1411,9
1412,12
1413,19
1414,590
1415,2
1416,11
1417,512
1418,148
1419,223
1420,0
1421,108
1422,12
1423,468
1424,111
1425,20
1426,198
1427,3
1428,3
1429,267
1430,0
1431,3
1432,88
1433,168
1434,11
1435,28
1436,147
1437,1
1438,318
1439,152
1440,2
1441,0
1442,0
1443,2
1444,2
1445,22
1446,3
1447,570
1448,5
1449,346
1450,0
1451,252
1452,2
1453,0
1454,47
1455,173
1456,26
1457,41
1458,29
1459,116
1460,10
1461,44
1462,167
1463,228
1464,251
1465,0
1466,3
1467,4
1468,2
1469,120
1470,18
1471,87
1472,176
1473,0
1474,4
1475,242
1476,4
1477,4
1478,291
1479,21
1480,5
1481,214
1482,1
1483,8
1484,14
1485,2
1486,0
1487,49
1488,244
1489,0
1490,0
1491,83
1492,145
1493,2
1494,1
1495,522
1496,3
1497,0
1498,5
1499,4
1500,1
1501,1
1502,1
1503,0
1504,458
1505,1
1506,10
1507,7
1508,53
1509,229
1510,2
1511,21
1512,32
1513,21
1514,52
1515,36
1516,3
1517,225
1518,2
1519,58
1520,11
1521,5
1522,37
1523,13
1524,2
1525,9
1526,98
1527,203
1528,393
1529,65
1530,100
1531,300
1532,0
1533,12
1534,0
1535,5
1536,3
1537,405
1538,27
1539,20
1540,236
1541,0
1542,167
1543,0
1544,287
1545,496
1546,7
1547,30
1548,155
1549,3
1550,50
1551,5
1552,427
1553,439
1554,0
1555,114
1556,127
1557,563
1558,0
1559,9
1560,413
1561,12
1562,1
1563,15
1564,4
1565,428
1566,536
1567,1
1568,3
1569,54
1570,79
1571,0
1572,8
1573,0
1574,39
1575,241
1576,1
1577,45
1578,195
1579,219
1580,6
1581,46
1582,0
1583,473
1584,0
1585,3
1586,3
1587,36
1588,12
1589,26
1590,1
1591,547
1592,40
1593,141
1594,32
1595,22
1596,6
1597,1
1598,565
1599,7
1600,2
1601,198
1602,218
1603,2
1604,196
1605,6
1606,42
1607,26
1608,6
1609,10
1610,23
1611,54
1612,0
1613,23
1614,0
1615,409
1616,132
1617,0
1618,173
1619,5
1620,187
1621,37
1622,0
1623,0
1624,0
1625,288
1626,1
1627,343
1628,9
1629,3
1630,103
1631,191
1632,23
1633,519
1634,33
1635,513
1636,10
1637,2
1638,82
1639,0
1640,8
1641,26
1642,0
1643,123
1644,51
1645,96
1646,0
1647,6
1648,8
1649,1
1650,0
1651,397
1652,526
1653,36
1654,2
1655,23
1656,387
1657,136
1658,353
1659,241
1660,17
1661,104
1662,24
1663,123
1664,343
1665,0
1666,4
1667,86
1668,1
1669,168
1670,73
1671,124
1672,4
1673,1
1674,131
1675,1
1676,33
1677,8
1678,11
1679,411
1680,1
1681,217
1682,194
1683,254
1684,0
1685,1
1686,0
1687,103
1688,2
1689,1
1690,31
1691,0
1692,0
1693,44
1694,0
1695,73
1696,11
1697,36
1698,1
1699,487
1700,414
1701,35
1702,5
1703,79
1704,8
1705,21
1706,0
1707,15
1708,16
1709,84
1710,156
1711,2
1712,37
1713,61
1714,4
1715,217
1716,0
1717,37
1718,308
1719,9
1720,5
1721,5
1722,41
1723,9
1724,0
1725,1
1726,2
1727,0
1728,6
1729,23
1730,4
1731,12
1732,522
1733,63
1734,143
1735,77
1736,92
1737,12
1738,11
1739,17
1740,9
1741,1
1742,35
1743,7
1744,18
1745,2
1746,70
1747,280
1748,70
1749,312
1750,118
1751,1
1752,1
1753,27
1754,513
1755,6
1756,354
1757,10
1758,36
1759,6
1760,28
1761,407
1762,60
1763,0
1764,7
1765,63
1766,20
1767,1
1768,0
1769,5
1770,43
1771,2
1772,504
1773,108
1774,124
1775,16
1776,1
1777,580
1778,3
1779,0
1780,4
1781,99
1782,1
1783,7
1784,444
1785,35
1786,47
1787,35
1788,25
1789,122
1790,0
1791,1
1792,0
1793,184
1794,113
1795,208
1796,0
1797,134
1798,306
1799,2
1800,1
1801,195
1802,5
1803,0
1804,1
1805,6
1806,0
1807,8
1808,0
1809,152
1810,24
1811,1
1812,13
1813,17
1814,59
1815,0
1816,5
1817,9
1818,391
1819,71
1820,5
1821,1
1822,2
1823,139
1824,71
1825,149
1826,36
1827,23
1828,435
1829,22
1830,0
1831,33
1832,172
1833,3
1834,411
1835,578
1836,72
1837,3
1838,9
1839,363
1840,1
1841,25
1842,9
1843,559
1844,477
1845,398
1846,76
1847,8
1848,1
1849,53
1850,15
1851,7
1852,1
1853,80
1854,4
1855,1
1856,8
1857,216
1858,121
1859,261
1860,126
1861,44
1862,46
1863,213
1864,1
1865,41
1866,18
1867,1
1868,1
1869,19
1870,88
1871,0
1872,205
1873,85
1874,7
1875,1
1876,137
1877,4
1878,2
1879,0
1880,1
1881,5
1882,12
1883,4
1884,1
1885,1
1886,101
1887,8
1888,7
1889,203
1890,31
1891,18
1892,33
1893,1
1894,1
1895,78
1896,17
1897,2
1898,3
1899,576
1900,436
1901,1
1902,7
1903,1
1904,369
1905,0
1906,229
1907,0
1908,8
1909,0
1910,118
1911,2
1912,0
1913,0
1914,5
1915,157
1916,29
1917,55
1918,218
1919,2
1920,3
1921,89
1922,3
1923,1
1924,0
1925,0
1926,11
1927,243
1928,8
1929,5
1930,191
1931,8
1932,134
1933,393
1934,0
1935,19
1936,0
1937,122
1938,582
1939,4
1940,81
1941,29
1942,1
1943,572
1944,31
1945,30
1946,0
1947,2
1948,337
1949,19
1950,2
1951,33
1952,23
1953,514
1954,2
1955,1
1956,4
1957,15
1958,0
1959,5
1960,0
1961,0
1962,396
1963,124
1964,417
1965,1
1966,1
1967,91
1968,13
1969,24
1970,122
1971,395
1972,513
1973,7
1974,1
1975,480
1976,0
1977,136
1978,93
1979,86
1980,100
1981,41
1982,0
1983,156
1984,362
1985,2
1986,103
1987,27
1988,25
1989,44
1990,404
1991,19
1992,6
1993,582
1994,12
1995,48
1996,0
1997,231
1998,1
1999,21
2000,0
2001,436
2002,0
2003,291
2004,40
2005,56
2006,279
2007,55
2008,4
2009,11
2010,13
2011,1
2012,87
2013,537
2014,68
2015,0
2016,0
2017,17
2018,15
2019,513
2020,97
2021,4
2022,198
2023,0
2024,307
2025,0
2026,328
2027,360
2028,542
2029,58
2030,86
2031,36
2032,222
2033,7
2034,146
2035,12
2036,0
2037,244
2038,116
2039,21
2040,64
2041,4
2042,0
2043,2
2044,17
2045,2
2046,106
2047,273
2048,15
2049,270
2050,206
2051,10
2052,37
2053,0
2054,1
2055,513
2056,2
2057,0
2058,7
2059,442
2060,0
2061,138
2062,0
2063,3
2064,0
2065,1
2066,0
2067,440
2068,262
2069,70
2070,260
2071,100
2072,0
2073,10
2074,0
2075,502
2076,3
2077,2
2078,0
2079,8
2080,245
2081,214
2082,0
2083,291
2084,458
2085,5
2086,0
2087,138
2088,388
2089,3
2090,357
2091,372
2092,24
2093,26
2094,0
2095,16
2096,2
2097,67
2098,11
2099,17
2100,0
2101,1
2102,33
2103,294
2104,14
2105,3
2106,0
2107,0
2108,55
2109,61
2110,30
2111,72
2112,39
2113,145
2114,326
2115,17
2116,0
2117,223
2118,6
2119,0
2120,76
2121,9
2122,46
2123,82
2124,0
2125,0
2126,47
2127,9
2128,233
2129,35
2130,1
2131,9
2132,3
2133,84
2134,596
2135,42
2136,0
2137,145
2138,169
2139,0
2140,1
2141,14
2142,62
2143,7
2144,0
2145,13
2146,102
2147,6
2148,2
2149,17
2150,1
2151,4
2152,17
2153,2
2154,293
2155,363
2156,4
2157,133
2158,23
2159,0
2160,50
2161,389
2162,0
2163,215
2164,0
2165,0
2166,22
2167,90
2168,1
2169,1
2170,187
2171,31
2172,8
2173,0
2174,15
2175,287
2176,0
2177,382
2178,2
2179,133
2180,0
2181,166
2182,210
2183,17
2184,2
2185,168
2186,8
2187,65
2188,148
2189,0
2190,226
2191,3
2192,243
2193,13
2194,9
2195,1
2196,2
2197,7
2198,279
2199,0
2200,25
2201,542
2202,188
2203,305
2204,0
2205,136
2206,12
2207,177
2208,260
2209,1
2210,4
2211,20
2212,100
2213,4
2214,59
2215,334
2216,296
2217,312
2218,22
2219,0
2220,7
2221,0
2222,0
2223,87
2224,174
2225,304
2226,7
2227,32
2228,35
2229,4
2230,4
2231,66
2232,11
2233,493
2234,567
2235,8
2236,3
2237,308
2238,0
2239,55
2240,75
2241,8
2242,32
2243,31
2244,42
2245,0
2246,557
2247,0
2248,17
2249,14
2250,0
2251,4
2252,60
2253,9
2254,190
2255,4
2256,3
2257,18
2258,26
2259,5
2260,188
2261,0
2262,100
2263,5
2264,1
2265,1
2266,1
2267,190
2268,217
2269,224
2270,0
2271,1
2272,125
2273,0
2274,71
2275,23
2276,139
2277,10
2278,1
2279,486
2280,6
2281,464
2282,14
2283,28
2284,11
2285,0
2286,224
2287,313
2288,595
2289,0
2290,87
2291,52
2292,1
2293,19
2294,1
2295,0
2296,18
2297,8
2298,5
2299,259
2300,10
2301,0
2302,17
2303,0
2304,60
2305,104
2306,2
2307,343
2308,0
2309,35
2310,383
2311,130
2312,18
2313,433
2314,84
2315,33
2316,0
2317,5
2318,0
2319,2
2320,0
2321,51
2322,377
2323,0
2324,185
2325,7
2326,35
2327,5
2328,13
2329,433
2330,3
2331,0
2332,578
2333,169
2334,9
2335,8
2336,66
2337,7
2338,501
2339,0
2340,145
2341,121
2342,68
2343,243
2344,325
2345,35
2346,1
2347,1
2348,206
2349,32
2350,294
2351,8
2352,0
2353,244
2354,34
2355,0
2356,264
2357,400
2358,186
2359,468
2360,220
2361,31
2362,144
2363,2
2364,12
2365,235
2366,38
2367,126
2368,85
2369,0
2370,33
2371,21
2372,349
2373,78
2374,0
2375,261
2376,126
2377,0
2378,164
2379,60
2380,1
2381,9
2382,2
2383,159
2384,7
2385,72
2386,53
2387,34
2388,0
2389,71
2390,281
2391,0
2392,494
2393,0
2394,438
2395,3
2396,226
2397,382
2398,153
2399,35
2400,150
2401,28
2402,1
2403,19
2404,7
2405,1
2406,357
2407,7
2408,370
2409,0
2410,5
2411,91
2412,159
2413,33
2414,3
2415,7
2416,14
2417,3
2418,500
2419,234
2420,50
2421,277
2422,2
2423,0
2424,131
2425,96
2426,0
2427,12
2428,157
2429,215
2430,2
2431,14
2432,2
2433,155
2434,341
2435,16
2436,51
2437,1
2438,2
2439,0
2440,74
2441,33
2442,0
2443,130
2444,28
2445,87
2446,16
2447,460
2448,0
2449,5
2450,121
2451,11
2452,5
2453,537
2454,54
2455,0
2456,219
2457,5
2458,1
2459,176
2460,9
2461,531
2462,6
2463,4
2464,16
2465,145
2466,272
2467,4
2468,359
2469,3
2470,15
2471,103
2472,26
2473,30
2474,82
2475,27
2476,106
2477,113
2478,0
2479,33
2480,49
2481,15
2482,20
2483,13
2484,172
2485,511
2486,1
2487,38
2488,362
2489,4
2490,10
2491,5
2492,439
2493,322
2494,25
2495,178
2496,18
2497,126
2498,5
2499,20
2500,517
2501,6
2502,0
2503,190
2504,43
2505,20
2506,316
2507,0
2508,18
2509,0
2510,37
2511,240
2512,10
2513,1
2514,2
2515,0
2516,133
2517,3
2518,1
2519,285
2520,206
2521,152
2522,4
2523,3
2524,3
2525,12
2526,5
2527,15
2528,0
2529,167
2530,173
2531,10
2532,0
2533,19
2534,4
2535,295
2536,11
2537,0
2538,0
2539,12
2540,3
2541,183
2542,18
2543,32
2544,371
2545,0
2546,6
2547,5
2548,5
2549,12
2550,4
2551,0
2552,275
2553,158
2554,0
2555,5
2556,0
2557,100
2558,2
2559,0
2560,36
2561,140
2562,2
2563,329
2564,281
2565,547
2566,5
2567,223
2568,15
2569,39
2570,0
2571,83
2572,1
2573,5
2574,2
2575,38
2576,3
2577,44
2578,303
2579,36
2580,0
2581,166
2582,566
2583,0
2584,2
2585,5
2586,124
2587,0
2588,5
2589,5
2590,0
2591,0
2592,2
2593,2
2594,1
2595,3
2596,8
2597,0
2598,0
2599,8
2600,31
2601,87
2602,9
2603,0
2604,16
2605,41
2606,40
2607,8
2608,9
2609,8
2610,8
2611,140
2612,0
2613,64
2614,59
2615,1
2616,11
2617,10
2618,144
2619,5
2620,310
2621,6
2622,17
2623,19
2624,125
2625,56
2626,28
2627,134
2628,20
2629,573
2630,18
2631,2
2632,256
2633,180
2634,3
2635,0
2636,16
2637,4
2638,0
2639,180
2640,20
2641,0
2642,10
2643,35
2644,467
2645,364
2646,0
2647,40
2648,33
2649,100
2650,0
2651,0
2652,171
2653,192
2654,8
2655,162
2656,25
2657,335
2658,273
2659,36
2660,3
2661,85
2662,3
2663,0
2664,17
2665,3
2666,1
2667,0
2668,244
2669,0
2670,8
2671,178
2672,157
2673,2
2674,1
2675,223
2676,240
2677,48
2678,23
2679,221
2680,33
2681,8
2682,1
2683,35
2684,2
2685,0
2686,51
2687,5
2688,25
2689,17
2690,49
2691,24
2692,376
2693,232
2694,2
2695,7
2696,426
2697,0
2698,59
2699,2
2700,0
2701,4
2702,1
2703,4
2704,0
2705,20
2706,0
2707,32
2708,174
2709,3
2710,126
2711,74
2712,4
2713,5
2714,2
2715,1
2716,0
2717,7
2718,144
2719,57
2720,14
2721,0
2722,9
2723,144
2724,95
2725,7
2726,0
2727,11
2728,0
2729,0
2730,0
2731,1
2732,337
2733,2
2734,5
2735,0
2736,5
2737,0
2738,116
2739,0
2740,0
2741,1
2742,92
2743,494
2744,0
2745,21
2746,0
2747,313
2748,185
2749,0
2750,1
2751,100
2752,34
2753,24
2754,44
2755,45
2756,9
2757,20
2758,226
2759,14
2760,125
2761,0
2762,119
2763,244
2764,2
2765,8
2766,164
2767,7
2768,1
2769,2
2770,0
2771,0
2772,5
2773,1
2774,8
2775,37
2776,40
2777,71
2778,12
2779,244
2780,4
2781,131
2782,77
2783,21
2784,120
2785,45
2786,0
2787,14
2788,271
2789,36
2790,6
2791,1
2792,26
2793,62
2794,17
2795,578
2796,4
2797,16
2798,0
2799,0
2800,6
2801,422
2802,10
2803,1
2804,9
2805,3
2806,47
2807,228
2808,127
2809,0
2810,139
2811,28
2812,44
2813,566
2814,2
2815,1
2816,82
2817,12
2818,1
2819,0
2820,4
2821,109
2822,5
2823,183
2824,65
2825,29
2826,1
2827,2
2828,427
2829,211
2830,21
2831,0
2832,6
2833,23
2834,1
2835,35
2836,22
2837,293
2838,4
2839,4
2840,8
2841,3
2842,208
2843,23
2844,4
2845,54
2846,524
2847,1
2848,14
2849,95
2850,79
2851,41
2852,68
2853,202
2854,125
2855,34
2856,9
2857,421
2858,265
2859,36
2860,2
2861,35
2862,70
2863,22
2864,5
2865,19
2866,0
2867,222
2868,17
2869,0
2870,4
2871,218
2872,0
2873,181
2874,29
2875,66
2876,203
2877,110
2878,65
2879,184
2880,63
2881,0
2882,5
2883,0
2884,131
2885,5
2886,1
2887,78
2888,62
2889,18
2890,2
2891,11
2892,4
2893,3
2894,219
2895,56
2896,0
2897,1
2898,7
2899,2
2900,2
2901,48
2902,207
2903,4
2904,2
2905,2
2906,9
2907,75
2908,2
2909,0
2910,0
2911,0
2912,15
2913,40
2914,6
2915,540
2916,3
2917,581
2918,0
2919,0
2920,483
2921,6
2922,98
2923,0
2924,4
2925,268
2926,313
2927,57
2928,366
2929,3
2930,13
2931,250
2932,33
2933,10
2934,3
2935,0
2936,4
2937,134
2938,119
2939,74
2940,175
2941,98
2942,3
2943,2
2944,7
2945,369
2946,81
2947,171
2948,341
2949,53
2950,20
2951,3
2952,185
2953,69
2954,31
2955,14
2956,1
2957,2
2958,10
2959,176
2960,0
2961,341
2962,19
2963,3
2964,589
2965,367
2966,68
2967,344
2968,39
2969,9
2970,94
2971,352
2972,1
2973,4
2974,5
2975,8
2976,1
2977,53
2978,484
2979,0
2980,0
2981,0
2982,156
2983,5
2984,102
2985,25
2986,24
2987,50
2988,565
2989,4
2990,0
2991,4
2992,11
2993,553
2994,8
2995,191
2996,345
2997,327
