id,topic
2325,0
2326,2
2327,0
2328,0
2329,2
2330,0
2331,0
2332,4
2333,1
2334,3
2335,8
2336,0
2337,0
2338,2
2339,2
2340,0
2341,0
2342,1
2343,0
2344,7
2345,2
2346,0
2347,0
2348,0
2349,0
2350,0
2351,0
2352,1
2353,2
2354,2
2355,2
2356,3
2357,4
2358,1
2359,4
2360,0
2361,0
2362,1
2363,3
2364,0
2365,4
2366,0
2367,3
2368,0
2369,0
2370,0
2371,2
2372,5
2373,0
2374,0
2375,8
2376,0
2377,3
2378,6
2379,3
2380,0
2381,1
2382,5
2383,2
2384,1
2385,3
2386,4
2387,5
2388,0
2389,1
2390,0
2391,0
2392,3
2393,2
2394,4
2395,8
2396,1
2397,2
2398,8
2399,0
2400,6
2401,8
2402,1
2403,0
2404,2
2405,1
2406,1
2407,1
2408,0
2409,0
2410,2
2411,7
2412,0
2413,7
2414,8
2415,7
2416,0
2417,9
2418,1
2419,2
2420,2
2421,0
2422,3
2423,0
2424,2
2425,2
2426,1
2427,0
2428,1
2429,3
2430,6
2431,0
2432,0
2433,3
2434,0
2435,4
2436,0
2437,0
2438,4
2439,0
2440,9
2441,0
2442,0
2443,4
2444,7
2445,1
2446,0
2447,8
2448,4
2449,4
2450,0
2451,2
2452,1
2453,2
2454,4
2455,3
2456,0
2457,5
2458,2
2459,8
2460,0
2461,0
2462,1
2463,5
2464,1
2465,0
2466,3
2467,1
2468,1
2469,0
2470,2
2471,0
2472,8
2473,2
2474,0
2475,4
2476,0
2477,2
2478,2
2479,1
2480,6
2481,0
2482,1
2483,5
2484,8
2485,0
2486,3
2487,1
2488,4
2489,0
2490,5
2491,0
2492,0
2493,2
2494,3
2495,0
2496,4
2497,7
2498,9
2499,0
2500,9
2501,4
2502,0
2503,3
2504,2
2505,9
2506,5
2507,1
2508,0
2509,8
2510,1
2511,0
2512,3
2513,0
2514,7
2515,1
2516,0
2517,1
2518,1
2519,1
2520,4
2521,7
2522,0
2523,0
2524,0
2525,4
2526,5
2527,3
2528,2
2529,0
2530,0
2531,0
2532,0
2533,3
2534,0
2535,7
2536,7
2537,0
2538,0
2539,0
2540,3
2541,4
2542,4
2543,0
2544,0
2545,1
2546,0
2547,0
2548,0
2549,3
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,9
2557,7
2558,1
2559,9
2560,3
2561,5
2562,2
2563,0
2564,1
2565,3
2566,7
2567,0
2568,7
2569,1
2570,3
2571,1
2572,8
2573,1
2574,2
2575,0
2576,5
2577,9
2578,7
2579,0
2580,2
2581,1
2582,7
2583,8
2584,3
2585,2
2586,7
2587,2
2588,0
2589,1
2590,0
2591,1
2592,1
2593,0
2594,7
2595,0
2596,2
2597,8
2598,0
2599,0
2600,7
2601,0
2602,0
2603,0
2604,2
2605,0
2606,0
2607,1
2608,3
2609,0
2610,1
2611,4
2612,0
2613,4
2614,0
2615,0
2616,2
2617,0
2618,2
2619,0
2620,0
2621,0
2622,0
2623,0
2624,3
2625,1
2626,0
2627,0
2628,3
2629,1
2630,1
2631,1
2632,0
2633,4
2634,1
2635,6
2636,1
2637,1
2638,0
2639,9
2640,0
2641,4
2642,0
2643,4
2644,1
2645,0
2646,5
2647,0
2648,0
2649,1
2650,0
2651,0
2652,4
2653,4
2654,3
2655,0
2656,0
2657,0
2658,0
2659,0
2660,6
2661,0
2662,2
2663,0
2664,5
2665,0
2666,6
2667,1
2668,1
2669,0
2670,1
2671,0
2672,0
2673,3
2674,2
2675,0
2676,1
2677,0
2678,1
2679,0
2680,1
2681,0
2682,0
2683,0
2684,5
2685,3
2686,0
2687,1
2688,0
2689,2
2690,5
2691,2
2692,0
2693,1
2694,0
2695,0
2696,5
2697,9
2698,3
2699,0
2700,0
2701,0
2702,2
2703,3
2704,9
2705,0
2706,8
2707,9
2708,3
2709,8
2710,0
2711,3
2712,2
2713,0
2714,8
2715,0
2716,1
2717,2
2718,8
2719,1
2720,2
2721,3
2722,2
2723,0
2724,0
2725,0
2726,0
2727,0
2728,0
2729,2
2730,8
2731,0
2732,0
2733,0
2734,5
2735,0
2736,0
2737,0
2738,0
2739,0
2740,9
2741,0
2742,3
2743,3
2744,3
2745,1
2746,0
2747,0
2748,0
2749,2
2750,0
2751,0
2752,3
2753,2
2754,0
2755,6
2756,0
2757,0
2758,0
2759,3
2760,0
2761,2
2762,3
2763,0
2764,1
2765,0
2766,0
2767,4
2768,8
2769,2
2770,0
2771,6
2772,9
2773,0
2774,4
2775,0
2776,6
2777,0
2778,7
2779,1
2780,5
2781,0
2782,0
2783,5
2784,0
2785,2
2786,2
2787,1
2788,1
2789,0
2790,0
2791,9
2792,7
2793,5
2794,0
2795,0
2796,5
2797,1
2798,0
2799,0
2800,3
2801,1
2802,8
2803,8
2804,2
2805,0
2806,1
2807,0
2808,1
2809,5
2810,0
2811,8
2812,2
2813,0
2814,0
2815,0
2816,0
2817,1
2818,0
2819,0
2820,4
2821,3
2822,4
2823,0
2824,3
2825,0
2826,1
2827,4
2828,0
2829,3
2830,0
2831,5
2832,1
2833,3
2834,2
2835,0
2836,3
2837,1
2838,4
2839,9
2840,1
2841,0
2842,0
2843,1
2844,0
2845,0
2846,0
2847,0
2848,5
2849,0
2850,5
2851,2
2852,0
2853,0
2854,0
2855,0
2856,0
2857,8
2858,3
2859,1
2860,3
2861,6
2862,0
2863,0
2864,0
2865,0
2866,5
2867,0
2868,0
2869,3
2870,4
2871,6
2872,3
2873,1
2874,1
2875,1
2876,0
2877,0
2878,9
2879,7
2880,9
2881,3
2882,9
2883,5
2884,1
2885,3
2886,0
2887,0
2888,0
2889,0
2890,0
2891,2
2892,0
2893,0
2894,7
2895,5
2896,0
2897,9
2898,3
2899,2
2900,5
2901,0
2902,3
2903,1
2904,0
2905,0
2906,1
2907,0
2908,6
2909,8
2910,0
2911,2
2912,2
2913,6
2914,5
2915,5
2916,5
2917,1
2918,0
2919,0
2920,0
2921,0
2922,0
2923,0
2924,0
2925,1
2926,2
2927,1
2928,6
2929,7
2930,3
2931,3
2932,0
2933,0
2934,2
2935,0
2936,8
2937,2
2938,6
2939,1
2940,3
2941,9
2942,0
2943,2
2944,0
2945,5
2946,0
2947,1
2948,1
2949,0
2950,0
2951,1
2952,0
2953,1
2954,1
2955,4
2956,0
2957,6
2958,3
2959,3
2960,3
2961,2
2962,1
2963,3
2964,1
2965,3
2966,1
2967,3
2968,1
2969,0
2970,1
2971,1
2972,0
2973,3
2974,2
2975,1
2976,0
2977,1
2978,0
2979,5
2980,0
2981,1
2982,2
2983,3
2984,0
2985,4
2986,0
2987,1
2988,1
2989,0
2990,0
2991,0
2992,4
2993,0
2994,1
2995,5
2996,1
2997,0
