id,topic
1884,10
1885,1
1886,84
1887,1
1888,0
1889,55
1890,0
1891,33
1892,83
1893,35
1894,0
1895,0
1896,0
1897,3
1898,0
1899,0
1900,0
1901,35
1902,0
1903,0
1904,0
1905,13
1906,9
1907,34
1908,1
1909,1
1910,8
1911,10
1912,68
1913,2
1914,0
1915,11
1916,42
1917,13
1918,0
1919,0
1920,0
1921,66
1922,1
1923,11
1924,15
1925,0
1926,0
1927,0
1928,41
1929,40
1930,0
1931,2
1932,0
1933,38
1934,45
1935,58
1936,43
1937,10
1938,13
1939,37
1940,34
1941,0
1942,51
1943,0
1944,0
1945,0
1946,29
1947,3
1948,0
1949,1
1950,1
1951,1
1952,4
1953,0
1954,64
1955,8
1956,22
1957,0
1958,9
1959,16
1960,6
1961,5
1962,86
1963,14
1964,0
1965,75
1966,43
1967,55
1968,1
1969,5
1970,12
1971,0
1972,0
1973,3
1974,4
1975,0
1976,0
1977,68
1978,0
1979,17
1980,0
1981,28
1982,9
1983,59
1984,15
1985,30
1986,1
1987,0
1988,26
1989,6
1990,0
1991,3
1992,2
1993,6
1994,76
1995,0
1996,10
1997,0
1998,1
1999,63
2000,10
2001,29
2002,0
2003,0
2004,0
2005,7
2006,98
2007,55
2008,34
2009,49
2010,1
2011,4
2012,0
2013,45
2014,0
2015,0
2016,1
2017,60
2018,27
2019,0
2020,2
2021,0
2022,0
2023,0
2024,53
2025,14
2026,14
2027,0
2028,0
2029,2
2030,4
2031,63
2032,15
2033,0
2034,21
2035,0
2036,1
2037,91
2038,0
2039,26
2040,41
2041,36
2042,14
2043,16
2044,29
2045,1
2046,7
2047,0
2048,1
2049,8
2050,1
2051,3
2052,43
2053,0
2054,2
2055,2
2056,29
2057,97
2058,15
2059,1
2060,0
2061,5
2062,0
2063,14
2064,7
2065,1
2066,0
2067,0
2068,5
2069,0
2070,0
2071,1
2072,0
2073,34
2074,0
2075,0
2076,13
2077,6
2078,10
2079,0
2080,53
2081,22
2082,4
2083,7
2084,0
2085,4
2086,12
2087,33
2088,3
2089,13
2090,85
2091,0
2092,0
2093,0
2094,0
2095,1
2096,2
2097,0
2098,28
2099,0
2100,0
2101,9
2102,5
2103,5
2104,45
2105,0
2106,1
2107,9
2108,62
2109,11
2110,0
2111,21
2112,8
2113,63
2114,0
2115,11
2116,39
2117,42
2118,2
2119,0
2120,0
2121,14
2122,0
2123,17
2124,1
2125,0
2126,47
2127,0
2128,0
2129,78
2130,1
2131,86
2132,0
2133,85
2134,29
2135,0
2136,50
2137,0
2138,83
2139,0
2140,0
2141,65
2142,11
2143,0
2144,1
2145,24
2146,7
2147,3
2148,2
2149,0
2150,42
2151,2
2152,0
2153,16
2154,44
2155,47
2156,1
2157,0
2158,0
2159,0
2160,11
2161,34
2162,14
2163,1
2164,5
2165,33
2166,3
2167,0
2168,6
2169,44
2170,12
2171,8
2172,0
2173,35
2174,0
2175,3
2176,0
2177,0
2178,0
2179,18
2180,99
2181,12
2182,0
2183,4
2184,0
2185,0
2186,19
2187,3
2188,7
2189,2
2190,8
2191,3
2192,59
2193,15
2194,0
2195,59
2196,0
2197,0
2198,4
2199,0
2200,43
2201,0
2202,0
2203,18
2204,1
2205,9
2206,2
2207,0
2208,0
2209,1
2210,53
2211,0
2212,4
2213,0
2214,0
2215,0
2216,3
2217,5
2218,29
2219,0
2220,30
2221,77
2222,16
2223,47
2224,97
2225,5
2226,28
2227,11
2228,20
2229,0
2230,0
2231,5
2232,4
2233,4
2234,10
2235,1
2236,1
2237,7
2238,46
2239,30
2240,0
2241,13
2242,58
2243,0
2244,0
2245,0
2246,6
2247,10
2248,1
2249,0
2250,11
2251,2
2252,30
2253,0
2254,3
2255,68
2256,0
2257,83
2258,5
2259,0
2260,23
2261,30
2262,0
2263,66
2264,6
2265,5
2266,0
2267,0
2268,11
2269,18
2270,2
2271,47
2272,0
2273,0
2274,64
2275,25
2276,0
2277,67
2278,0
2279,17
2280,7
2281,4
2282,0
2283,19
2284,61
2285,24
2286,34
2287,0
2288,24
2289,0
2290,39
2291,5
2292,0
2293,68
2294,1
2295,2
2296,5
2297,45
2298,8
2299,0
2300,95
2301,9
2302,0
2303,0
2304,16
2305,0
2306,26
2307,1
2308,11
2309,0
2310,21
2311,4
2312,14
2313,0
2314,8
2315,3
2316,5
2317,94
2318,1
2319,3
2320,1
2321,3
2322,0
2323,97
2324,74
2325,0
2326,0
2327,0
2328,0
2329,0
2330,71
2331,0
2332,16
2333,0
2334,5
2335,11
2336,0
2337,0
2338,0
2339,2
2340,0
2341,66
2342,3
2343,0
2344,6
2345,0
2346,0
2347,22
2348,2
2349,23
2350,72
2351,20
2352,10
2353,0
2354,71
2355,15
2356,4
2357,0
2358,99
2359,66
2360,0
2361,13
2362,1
2363,0
2364,5
2365,0
2366,0
2367,0
2368,0
2369,0
2370,1
2371,8
2372,0
2373,7
2374,0
2375,0
2376,1
2377,1
2378,0
2379,83
2380,6
2381,54
2382,3
2383,13
2384,10
2385,12
2386,81
2387,0
2388,0
2389,71
2390,17
2391,16
2392,11
2393,0
2394,2
2395,5
2396,0
2397,64
2398,75
2399,67
2400,0
2401,30
2402,19
2403,0
2404,0
2405,16
2406,2
2407,10
2408,13
2409,0
2410,51
2411,62
2412,17
2413,5
2414,24
2415,0
2416,0
2417,0
2418,36
2419,0
2420,0
2421,2
2422,5
2423,39
2424,0
2425,32
2426,21
2427,3
2428,0
2429,0
2430,1
2431,51
2432,25
2433,0
2434,8
2435,0
2436,0
2437,0
2438,5
2439,0
2440,0
2441,41
2442,16
2443,39
2444,0
2445,22
2446,10
2447,11
2448,47
2449,10
2450,0
2451,59
2452,1
2453,5
2454,0
2455,20
2456,0
2457,8
2458,9
2459,10
2460,0
2461,0
2462,54
2463,0
2464,18
2465,0
2466,38
2467,36
2468,0
2469,15
2470,0
2471,23
2472,53
2473,1
2474,59
2475,0
2476,0
2477,79
2478,2
2479,10
2480,4
2481,0
2482,5
2483,0
2484,2
2485,19
2486,0
2487,0
2488,4
2489,4
2490,2
2491,0
2492,4
2493,3
2494,1
2495,0
2496,0
2497,83
2498,77
2499,1
2500,10
2501,7
2502,0
2503,8
2504,3
2505,21
2506,17
2507,0
2508,10
2509,5
2510,45
2511,0
2512,2
2513,1
2514,27
2515,1
2516,0
2517,0
2518,1
2519,6
2520,92
2521,0
2522,31
2523,64
2524,2
2525,0
2526,0
2527,28
2528,40
2529,4
2530,0
2531,19
2532,0
2533,0
2534,83
2535,0
2536,1
2537,1
2538,13
2539,60
2540,5
2541,64
2542,9
2543,0
2544,0
2545,1
2546,4
2547,44
2548,0
2549,10
2550,4
2551,3
2552,14
2553,52
2554,0
2555,0
2556,0
2557,0
2558,2
2559,60
2560,3
2561,4
2562,0
2563,0
2564,7
2565,1
2566,1
2567,4
2568,1
2569,14
2570,1
2571,91
2572,0
2573,0
2574,0
2575,2
2576,14
2577,0
2578,81
2579,6
2580,0
2581,0
2582,0
2583,5
2584,22
2585,0
2586,0
2587,6
2588,3
2589,0
2590,42
2591,3
2592,0
2593,50
2594,1
2595,1
2596,0
2597,30
2598,7
2599,4
2600,5
2601,8
2602,72
2603,10
2604,91
2605,0
2606,0
2607,12
2608,24
2609,68
2610,89
2611,91
2612,0
2613,34
2614,14
2615,0
2616,10
2617,34
2618,17
2619,3
2620,17
2621,0
2622,0
2623,3
2624,0
2625,3
2626,36
2627,64
2628,4
2629,3
2630,0
2631,0
2632,0
2633,70
2634,2
2635,3
2636,0
2637,2
2638,0
2639,66
2640,11
2641,68
2642,5
2643,49
2644,0
2645,0
2646,9
2647,12
2648,13
2649,0
2650,12
2651,54
2652,0
2653,0
2654,0
2655,0
2656,0
2657,77
2658,24
2659,1
2660,83
2661,0
2662,3
2663,33
2664,0
2665,71
2666,0
2667,7
2668,41
2669,0
2670,7
2671,69
2672,9
2673,9
2674,70
2675,4
2676,0
2677,0
2678,0
2679,0
2680,2
2681,0
2682,21
2683,0
2684,0
2685,25
2686,18
2687,56
2688,5
2689,18
2690,39
2691,3
2692,5
2693,0
2694,0
2695,37
2696,0
2697,53
2698,2
2699,1
2700,85
2701,0
2702,0
2703,9
2704,1
2705,0
2706,32
2707,48
2708,59
2709,0
2710,0
2711,0
2712,0
2713,88
2714,0
2715,10
2716,2
2717,2
2718,0
2719,62
2720,0
2721,4
2722,61
2723,1
2724,0
2725,0
2726,22
2727,0
2728,0
2729,2
2730,0
2731,0
2732,76
2733,3
2734,6
2735,0
2736,0
2737,23
2738,79
2739,0
2740,0
2741,1
2742,98
2743,4
2744,72
2745,0
2746,39
2747,17
2748,2
2749,5
2750,4
2751,17
2752,5
2753,4
2754,17
2755,3
2756,3
2757,33
2758,84
2759,0
2760,0
2761,0
2762,0
2763,77
2764,0
2765,4
2766,25
2767,95
2768,5
2769,0
2770,0
2771,51
2772,5
2773,0
2774,4
2775,0
2776,29
2777,24
2778,57
2779,0
2780,5
2781,0
2782,0
2783,0
2784,7
2785,54
2786,0
2787,2
2788,11
2789,29
2790,36
2791,0
2792,1
2793,0
2794,22
2795,2
2796,43
2797,0
2798,81
2799,9
2800,17
2801,35
2802,1
2803,5
2804,9
2805,0
2806,22
2807,1
2808,6
2809,2
2810,15
2811,81
2812,2
2813,5
2814,3
2815,1
2816,0
2817,11
2818,3
2819,17
2820,0
2821,0
2822,1
2823,14
2824,0
2825,0
2826,0
2827,54
2828,61
2829,0
2830,1
2831,0
2832,17
2833,0
2834,54
2835,1
2836,36
2837,48
2838,0
2839,0
2840,0
2841,0
2842,41
2843,58
2844,14
2845,1
2846,0
2847,3
2848,45
2849,0
2850,1
2851,2
2852,0
2853,0
2854,16
2855,7
2856,0
2857,7
2858,87
2859,2
2860,1
2861,24
2862,2
2863,51
2864,4
2865,11
2866,2
2867,47
2868,0
2869,38
2870,13
2871,2
2872,0
2873,2
2874,7
2875,40
2876,0
2877,2
2878,1
2879,3
2880,7
2881,1
2882,41
2883,0
2884,3
2885,74
2886,0
2887,0
2888,1
2889,98
2890,58
2891,0
2892,38
2893,0
2894,0
2895,0
2896,0
2897,0
2898,0
2899,10
2900,3
2901,0
2902,0
2903,19
2904,1
2905,0
2906,0
2907,0
2908,62
2909,2
2910,3
2911,20
2912,2
2913,89
2914,0
2915,0
2916,88
2917,7
2918,7
2919,26
2920,20
2921,0
2922,5
2923,14
2924,32
2925,85
2926,9
2927,4
2928,0
2929,11
2930,0
2931,0
2932,7
2933,3
2934,0
2935,6
2936,0
2937,3
2938,0
2939,95
2940,36
2941,43
2942,0
2943,10
2944,99
2945,4
2946,2
2947,3
2948,86
2949,21
2950,0
2951,13
2952,7
2953,52
2954,63
2955,0
2956,11
2957,8
2958,22
2959,0
2960,0
2961,18
2962,0
2963,0
2964,0
2965,11
2966,0
2967,7
2968,1
2969,27
2970,0
2971,0
2972,39
2973,0
2974,32
2975,10
2976,8
2977,0
2978,0
2979,6
2980,6
2981,32
2982,2
2983,1
2984,0
2985,51
2986,49
2987,0
2988,38
2989,24
2990,3
2991,32
2992,87
2993,0
2994,0
2995,10
2996,4
2997,48
