time,id,ip,topic,attack
20.098621547002324,33333333333333333333,0.0.0.0,t11,1
20.55535434438834,104882688782498432218533418650005039383088672830216028918961030402778857147082,195.90.210.9,t1,0
20.84393178671414,55555555555555555555,170.170.170.170,t11,1
20.85264751276905,66666666666666666666,0.0.0.0,t11,1
20.981947718158334,77777777777777777777,85.85.85.85,t11,1
21.414864424471215,88888888888888888888,170.170.170.170,t11,1
21.466250249927892,99999999999999999999,0.0.0.0,t11,1
21.557989657205393,97471537874730741040416964453649246964300207451147386294150504684312730356383,144.121.220.80,t60,0
21.579730690827592,11111111111111111111,170.170.170.170,t11,1
21.603750082197696,22222222222222222222,0.0.0.0,t11,1
21.730095524249247,33333333333333333333,85.85.85.85,t11,1
21.730331559064314,44444444444444444444,170.170.170.170,t11,1
21.903340483259754,55555555555555555555,0.0.0.0,t11,1
21.93804602464998,94644995271083740433604662511230233645951218822480845678165043345022025316274,135.181.184.27,t1,0
21.97849143965929,77777777777777777777,170.170.170.170,t11,1
21.991150296907843,88888888888888888888,0.0.0.0,t11,1
22.0409477232339,52261300426510638855097667552795966180350854571253930713670703107614168038502,185.203.56.37,t115,0
22.095922850694066,00000000000000000000,170.170.170.170,t11,1
22.128770860659834,11111111111111111111,0.0.0.0,t11,1
22.512811756159113,22222222222222222222,85.85.85.85,t11,1
22.52336788630314,33333333333333333333,170.170.170.170,t11,1
22.71574037032608,44444444444444444444,0.0.0.0,t11,1
22.76627380605506,55555555555555555555,85.85.85.85,t11,1
22.774758314938484,66666666666666666666,170.170.170.170,t11,1
22.80687721526533,77777777777777777777,0.0.0.0,t11,1
22.86720387485058,88888888888888888888,85.85.85.85,t11,1
23.02438992741622,99999999999999999999,170.170.170.170,t11,1
23.22197732126798,00000000000000000000,0.0.0.0,t11,1
23.236297470084942,11111111111111111111,85.85.85.85,t11,1
23.309874868781947,22222222222222222222,170.170.170.170,t11,1
23.415081114327148,33333333333333333333,0.0.0.0,t11,1
23.45770704824898,44444444444444444444,85.85.85.85,t11,1
23.6631732279458,55555555555555555555,170.170.170.170,t11,1
23.69580301918025,66666666666666666666,0.0.0.0,t11,1
23.697677918845894,77777777777777777777,85.85.85.85,t11,1
23.701829233184597,88888888888888888888,170.170.170.170,t11,1
23.81608463830514,99999999999999999999,0.0.0.0,t11,1
23.89780969368064,00000000000000000000,85.85.85.85,t11,1
24.10967743318759,40126254589494684930708842886078985971725004805797258757503634544821954948318,159.69.114.238,t10,0
24.190621830452148,22222222222222222222,0.0.0.0,t11,1
24.431251169445098,33333333333333333333,85.85.85.85,t11,1
24.435542392612827,44444444444444444444,170.170.170.170,t11,1
24.57382635552762,55555555555555555555,0.0.0.0,t11,1
24.694666219784075,66666666666666666666,85.85.85.85,t11,1
24.801192249336953,77777777777777777777,170.170.170.170,t11,1
24.925795991296393,88888888888888888888,0.0.0.0,t11,1
25.158802053110804,99999999999999999999,85.85.85.85,t11,1
25.26100640772269,00000000000000000000,170.170.170.170,t11,1
25.307599483265065,11111111111111111111,0.0.0.0,t11,1
25.384803108466397,22222222222222222222,85.85.85.85,t11,1
25.408102815242767,33333333333333333333,170.170.170.170,t11,1
25.49656397700917,44444444444444444444,0.0.0.0,t11,1
25.497457666751163,55555555555555555555,85.85.85.85,t11,1
25.51383000560367,66666666666666666666,170.170.170.170,t11,1
25.55438777525275,77777777777777777777,0.0.0.0,t11,1
25.710273262764435,88888888888888888888,85.85.85.85,t11,1
25.83703534085037,99999999999999999999,170.170.170.170,t11,1
25.878322986799343,00000000000000000000,0.0.0.0,t11,1
25.975223097235343,11111111111111111111,85.85.85.85,t11,1
25.97943068250277,22222222222222222222,170.170.170.170,t11,1
25.997326669344375,33333333333333333333,0.0.0.0,t11,1
26.39858876914404,44444444444444444444,85.85.85.85,t11,1
26.43277174490723,55555555555555555555,170.170.170.170,t11,1
26.48299004993481,66666666666666666666,0.0.0.0,t11,1
26.562504562550775,77777777777777777777,85.85.85.85,t11,1
26.597234607827136,88888888888888888888,170.170.170.170,t11,1
26.662255766430803,99999999999999999999,0.0.0.0,t11,1
26.68966078527169,00000000000000000000,85.85.85.85,t11,1
26.694606742129018,11111111111111111111,170.170.170.170,t11,1
26.714401464426786,22222222222222222222,0.0.0.0,t11,1
26.788435874545424,33333333333333333333,85.85.85.85,t11,1
26.795785770135147,44444444444444444444,170.170.170.170,t11,1
26.84739792344645,55555555555555555555,0.0.0.0,t11,1
26.887225133938188,66666666666666666666,85.85.85.85,t11,1
26.897400905905666,104470729356670084355065781201298855408432382354512435338762050701398298453975,124.236.25.51,t1,0
26.940791900222802,88888888888888888888,0.0.0.0,t11,1
27.0020953525908,9807433061651013044211612875175085592815414480945804526242988660222686006727,116.206.185.224,t1,0
27.18010586990885,00000000000000000000,170.170.170.170,t11,1
27.363895634766273,11111111111111111111,0.0.0.0,t11,1
27.644558261340666,57784319703994620906256927298923513159605344576976409434134326946251519853190,49.12.78.165,t2,0
27.737826452891788,33333333333333333333,170.170.170.170,t11,1
27.803043584356818,44444444444444444444,0.0.0.0,t11,1
27.923306052751894,55555555555555555555,85.85.85.85,t11,1
27.978911946475627,66666666666666666666,170.170.170.170,t11,1
28.014851684863014,77777777777777777777,0.0.0.0,t11,1
28.06562178513723,33113218001601560350352281170992501518660278992476286161869274598594020505513,95.82.155.36,t1,0
28.147560308704737,99999999999999999999,170.170.170.170,t11,1
28.399744983108455,00000000000000000000,0.0.0.0,t11,1
28.49829353659223,11111111111111111111,85.85.85.85,t11,1
28.54538535673874,22222222222222222222,170.170.170.170,t11,1
28.912530660652337,33333333333333333333,0.0.0.0,t11,1
29.014384746716246,44444444444444444444,85.85.85.85,t11,1
29.02119493185229,55555555555555555555,170.170.170.170,t11,1
29.030041947077535,66666666666666666666,0.0.0.0,t11,1
29.168619225507243,77777777777777777777,85.85.85.85,t11,1
29.174929836957674,88888888888888888888,170.170.170.170,t11,1
29.175718035631366,99999999999999999999,0.0.0.0,t11,1
29.225773878818096,00000000000000000000,85.85.85.85,t11,1
29.29896345490652,11111111111111111111,170.170.170.170,t11,1
29.358482829284377,22222222222222222222,0.0.0.0,t11,1
29.425546828013207,33333333333333333333,85.85.85.85,t11,1
29.513467688687147,44444444444444444444,170.170.170.170,t11,1
29.627193406471235,55555555555555555555,0.0.0.0,t11,1
29.6821913064645,66666666666666666666,85.85.85.85,t11,1
29.72813035432809,77777777777777777777,170.170.170.170,t11,1
30.17431579440017,88888888888888888888,0.0.0.0,t11,1
30.204550236585057,99999999999999999999,85.85.85.85,t11,1
30.31371659260864,38154234287884242817840757281718083026306911021585933747305275048658849234561,46.109.18.157,t2,0
30.354653509761523,11111111111111111111,0.0.0.0,t11,1
30.399051296546972,22222222222222222222,85.85.85.85,t11,1
30.405650101554034,33333333333333333333,170.170.170.170,t11,1
30.604851019373942,44444444444444444444,0.0.0.0,t11,1
30.725918591168874,55555555555555555555,85.85.85.85,t11,1
30.877979956921404,49711080604684612783063646795782813851784455590204709657465496811801315837708,171.223.202.109,t3,0
30.959234060528047,77777777777777777777,0.0.0.0,t11,1
31.072219890619206,88888888888888888888,85.85.85.85,t11,1
31.084879473304206,99999999999999999999,170.170.170.170,t11,1
31.13562154959351,00000000000000000000,0.0.0.0,t11,1
31.15884401224537,11111111111111111111,85.85.85.85,t11,1
31.1631453503695,22222222222222222222,170.170.170.170,t11,1
31.458722209509478,33333333333333333333,0.0.0.0,t11,1
31.478751792251966,66413223242263436972866574914448296909787901593715044953174838636464389514085,178.254.157.142,t1,0
31.4830433628702,55555555555555555555,170.170.170.170,t11,1
31.505104294834307,66666666666666666666,0.0.0.0,t11,1
31.552590952547934,77777777777777777777,85.85.85.85,t11,1
31.631642978925974,88888888888888888888,170.170.170.170,t11,1
31.636991057072667,50338216004596426452793049266686715965220252930080154726418710982065654950350,54.36.172.154,t20,0
31.64805197975179,00000000000000000000,85.85.85.85,t11,1
32.05544272599571,11111111111111111111,170.170.170.170,t11,1
32.07150679745066,22222222222222222222,0.0.0.0,t11,1
32.12357871840685,33333333333333333333,85.85.85.85,t11,1
32.23750011262525,44444444444444444444,170.170.170.170,t11,1
32.44759244206438,55555555555555555555,0.0.0.0,t11,1
32.51599254052858,66666666666666666666,85.85.85.85,t11,1
32.764940255704126,77777777777777777777,170.170.170.170,t11,1
32.80386897091641,88888888888888888888,0.0.0.0,t11,1
32.87287235242614,99999999999999999999,85.85.85.85,t11,1
32.94191675453811,00000000000000000000,170.170.170.170,t11,1
33.0528036710368,11111111111111111111,0.0.0.0,t11,1
33.075367250073086,22222222222222222222,85.85.85.85,t11,1
33.169469303507995,33333333333333333333,170.170.170.170,t11,1
33.194158267744484,44444444444444444444,0.0.0.0,t11,1
33.235743198781705,55555555555555555555,85.85.85.85,t11,1
33.564262025975765,66666666666666666666,170.170.170.170,t11,1
33.79353346095309,77777777777777777777,0.0.0.0,t11,1
33.96397338576704,88888888888888888888,85.85.85.85,t11,1
33.96758463985506,99999999999999999999,170.170.170.170,t11,1
33.98364458566622,00000000000000000000,0.0.0.0,t11,1
34.01333461696009,11111111111111111111,85.85.85.85,t11,1
34.16665944874111,22222222222222222222,170.170.170.170,t11,1
34.351386662689094,33333333333333333333,0.0.0.0,t11,1
34.43884114238002,44444444444444444444,85.85.85.85,t11,1
34.56547265911252,55555555555555555555,170.170.170.170,t11,1
34.73000786652545,66666666666666666666,0.0.0.0,t11,1
34.73687420885559,77777777777777777777,85.85.85.85,t11,1
34.74571833639082,88888888888888888888,170.170.170.170,t11,1
34.94889425090858,99999999999999999999,0.0.0.0,t11,1
34.95291561776093,00000000000000000000,85.85.85.85,t11,1
34.97841654065657,11111111111111111111,170.170.170.170,t11,1
34.98256459789902,22222222222222222222,0.0.0.0,t11,1
34.984104914091105,33333333333333333333,85.85.85.85,t11,1
35.169865797849305,44444444444444444444,170.170.170.170,t11,1
35.210002305410846,55555555555555555555,0.0.0.0,t11,1
35.22751982791823,66666666666666666666,85.85.85.85,t11,1
35.24363293372651,77777777777777777777,170.170.170.170,t11,1
35.350368619127316,88888888888888888888,0.0.0.0,t11,1
35.69645785372223,99999999999999999999,85.85.85.85,t11,1
35.76677754326373,00000000000000000000,170.170.170.170,t11,1
35.99813251872725,11111111111111111111,0.0.0.0,t11,1
36.06793414002604,22222222222222222222,85.85.85.85,t11,1
36.119049230391965,36409675292103327923952551603419707230711523127740504665726822107817506931373,18.163.103.220,t1,0
36.153235802915766,44444444444444444444,0.0.0.0,t11,1
36.31676779550287,55555555555555555555,85.85.85.85,t11,1
36.458586092520044,66666666666666666666,170.170.170.170,t11,1
36.924575794665465,77777777777777777777,0.0.0.0,t11,1
37.06199869444877,88888888888888888888,85.85.85.85,t11,1
37.254028939908984,69293183545802101560681658973975886511053469133837684202978087790512158661744,75.100.9.13,t2,0
37.298211742750254,00000000000000000000,0.0.0.0,t11,1
37.37487309800241,11111111111111111111,85.85.85.85,t11,1
37.46615633580723,22222222222222222222,170.170.170.170,t11,1
37.484832796670055,53025814984615180628000357445227552217781456263545359312223157566236290986491,34.207.153.195,t1,0
37.64085212765719,44444444444444444444,85.85.85.85,t11,1
37.79741347226226,55555555555555555555,170.170.170.170,t11,1
37.84660877104692,66666666666666666666,0.0.0.0,t11,1
37.93489157546095,77777777777777777777,85.85.85.85,t11,1
38.12548518708353,88888888888888888888,170.170.170.170,t11,1
38.143025202316124,114372137437363133119720496509537304750116549853731681293217685266305724389957,37.24.38.254,t1,0
38.28546339071705,00000000000000000000,85.85.85.85,t11,1
38.28548746326677,11111111111111111111,170.170.170.170,t11,1
38.30557295833314,22222222222222222222,0.0.0.0,t11,1
38.376268726506375,33333333333333333333,85.85.85.85,t11,1
38.40563329491958,44444444444444444444,170.170.170.170,t11,1
38.41242059229375,55555555555555555555,0.0.0.0,t11,1
38.60894864266795,66666666666666666666,85.85.85.85,t11,1
38.895326141885256,77777777777777777777,170.170.170.170,t11,1
38.93139513809847,88888888888888888888,0.0.0.0,t11,1
38.983832362627666,99999999999999999999,85.85.85.85,t11,1
39.149925239902,00000000000000000000,170.170.170.170,t11,1
39.156353362938894,11111111111111111111,0.0.0.0,t11,1
39.21300499691367,60623305913771982443706072104141955496293617179254350149725461904202992776402,24.212.145.177,t2,0
39.25879243552075,33333333333333333333,170.170.170.170,t11,1
39.2926322120463,44444444444444444444,0.0.0.0,t11,1
39.34919227090836,62634207070798680593818495071159429539342594361074687673893799398694294784847,199.231.166.98,t1,0
39.40632049849886,64320382494040078542836855151532311125565219185993248828124232493700192827954,159.69.69.206,t1,0
39.44291584770534,38259860878032454858973653255294693780921311336106432985626477226279133899955,18.163.115.67,t1,0
39.46979301210612,88888888888888888888,85.85.85.85,t11,1
39.53748712501319,99999999999999999999,170.170.170.170,t11,1
39.73650220240683,00000000000000000000,0.0.0.0,t11,1
39.86279975761323,11111111111111111111,85.85.85.85,t11,1
39.974745709181555,22222222222222222222,170.170.170.170,t11,1
39.983970541859364,60243685132945032050989732852409605853107655756098955334731809285477942817932,47.242.44.46,t2,0
39.991159353160135,44444444444444444444,85.85.85.85,t11,1
40.04411606795214,55555555555555555555,170.170.170.170,t11,1
40.1387320237326,66666666666666666666,0.0.0.0,t11,1
40.18761935941844,77777777777777777777,85.85.85.85,t11,1
40.192436850926086,88888888888888888888,170.170.170.170,t11,1
40.25609259436213,99999999999999999999,0.0.0.0,t11,1
40.2725055291376,00000000000000000000,85.85.85.85,t11,1
40.27580594482866,11111111111111111111,170.170.170.170,t11,1
40.37188257776365,22222222222222222222,0.0.0.0,t11,1
40.471298695031486,33333333333333333333,85.85.85.85,t11,1
40.48242457429436,44444444444444444444,170.170.170.170,t11,1
40.56208525053743,55555555555555555555,0.0.0.0,t11,1
40.60465223258632,66666666666666666666,85.85.85.85,t11,1
40.65300799134696,77777777777777777777,170.170.170.170,t11,1
40.802806544752656,88888888888888888888,0.0.0.0,t11,1
40.87020370159983,99999999999999999999,85.85.85.85,t11,1
41.08329960069738,00000000000000000000,170.170.170.170,t11,1
41.17749116270694,11111111111111111111,0.0.0.0,t11,1
41.24044990435146,22222222222222222222,85.85.85.85,t11,1
41.34050213107808,33333333333333333333,170.170.170.170,t11,1
41.38173077007665,44444444444444444444,0.0.0.0,t11,1
41.39500665833147,55555555555555555555,85.85.85.85,t11,1
41.50974373355361,66666666666666666666,170.170.170.170,t11,1
41.607039747869024,77777777777777777777,0.0.0.0,t11,1
41.76242421886321,88888888888888888888,85.85.85.85,t11,1
41.77601869195272,99999999999999999999,170.170.170.170,t11,1
42.01881461165272,00000000000000000000,0.0.0.0,t11,1
42.17942954992165,11111111111111111111,85.85.85.85,t11,1
42.42818545606323,22222222222222222222,170.170.170.170,t11,1
42.63417658397389,33333333333333333333,0.0.0.0,t11,1
42.74843502241562,44444444444444444444,85.85.85.85,t11,1
42.914640256348584,55555555555555555555,170.170.170.170,t11,1
42.9878305768385,66666666666666666666,0.0.0.0,t11,1
